Species_type	Species	Order	Stat
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Simple_repeat	53.57
15_Alage	10_Micromonas_pusilla	Unknown	162.27
15_Alage	11_Bathycoccus	ClassI:DIRS	119.58
15_Alage	11_Bathycoccus	ClassI:LINE	304.55
15_Alage	11_Bathycoccus	ClassI:LTR	353.54
15_Alage	11_Bathycoccus	ClassI:PLE	160.7
15_Alage	11_Bathycoccus	ClassI:SINE	95.0
15_Alage	11_Bathycoccus	ClassI:unknown	0
15_Alage	11_Bathycoccus	ClassII:Circular_dsDNA	306.16
15_Alage	11_Bathycoccus	ClassII:DNA_Polymerase	111.64
15_Alage	11_Bathycoccus	ClassII:Rolling_Circle	0
15_Alage	11_Bathycoccus	ClassII:TIR	169.38
15_Alage	11_Bathycoccus	Pseudogene:RNA	0
15_Alage	11_Bathycoccus	Satellite	265.94
15_Alage	11_Bathycoccus	Tandem_Repeat:Low_complexity	53.57
15_Alage	11_Bathycoccus	Tandem_Repeat:Satellite	0
15_Alage	11_Bathycoccus	Tandem_Repeat:Simple_repeat	37.55
15_Alage	11_Bathycoccus	Unknown	141.04
15_Alage	12_unclassified_Mamiellophyceae	ClassI:DIRS	0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LINE	0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LTR	0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:PLE	0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:SINE	0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:unknown	0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Circular_dsDNA	0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:DNA_Polymerase	0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Rolling_Circle	0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:TIR	0
15_Alage	12_unclassified_Mamiellophyceae	Pseudogene:RNA	0
15_Alage	12_unclassified_Mamiellophyceae	Satellite	0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Low_complexity	48.58
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Satellite	0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Simple_repeat	43.86
15_Alage	12_unclassified_Mamiellophyceae	Unknown	183.92
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:DIRS	741.94
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LINE	500.18
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LTR	410.19
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:PLE	384.77
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:SINE	209.59
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:unknown	0
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Circular_dsDNA	187.26
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:DNA_Polymerase	582.66
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Rolling_Circle	252.15
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:TIR	219.52
15_Alage	13_Cymbomonas_tetramitiformis	Pseudogene:RNA	0
15_Alage	13_Cymbomonas_tetramitiformis	Satellite	218.03
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Low_complexity	53.12
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Satellite	0
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Simple_repeat	48.88
15_Alage	13_Cymbomonas_tetramitiformis	Unknown	234.96
15_Alage	14_Chlamydomonas	ClassI:DIRS	0
15_Alage	14_Chlamydomonas	ClassI:LINE	192.42
15_Alage	14_Chlamydomonas	ClassI:LTR	967.19
15_Alage	14_Chlamydomonas	ClassI:PLE	0
15_Alage	14_Chlamydomonas	ClassI:SINE	90.17
15_Alage	14_Chlamydomonas	ClassI:unknown	0
15_Alage	14_Chlamydomonas	ClassII:Circular_dsDNA	0
15_Alage	14_Chlamydomonas	ClassII:DNA_Polymerase	0
15_Alage	14_Chlamydomonas	ClassII:Rolling_Circle	82.74
15_Alage	14_Chlamydomonas	ClassII:TIR	174.13
15_Alage	14_Chlamydomonas	Pseudogene:RNA	0
15_Alage	14_Chlamydomonas	Satellite	0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Low_complexity	58.56
15_Alage	14_Chlamydomonas	Tandem_Repeat:Satellite	0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Simple_repeat	56.46
15_Alage	14_Chlamydomonas	Unknown	145.05
15_Alage	15_Chlamydomonas_applanata	ClassI:DIRS	278.35
15_Alage	15_Chlamydomonas_applanata	ClassI:LINE	185.84
15_Alage	15_Chlamydomonas_applanata	ClassI:LTR	298.98
15_Alage	15_Chlamydomonas_applanata	ClassI:PLE	0
15_Alage	15_Chlamydomonas_applanata	ClassI:SINE	0
15_Alage	15_Chlamydomonas_applanata	ClassI:unknown	0
15_Alage	15_Chlamydomonas_applanata	ClassII:Circular_dsDNA	140.32
15_Alage	15_Chlamydomonas_applanata	ClassII:DNA_Polymerase	0
15_Alage	15_Chlamydomonas_applanata	ClassII:Rolling_Circle	0
15_Alage	15_Chlamydomonas_applanata	ClassII:TIR	114.19
15_Alage	15_Chlamydomonas_applanata	Pseudogene:RNA	0
15_Alage	15_Chlamydomonas_applanata	Satellite	0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Low_complexity	56.65
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Satellite	0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Simple_repeat	50.27
15_Alage	15_Chlamydomonas_applanata	Unknown	155.7
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:DIRS	89.92
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LINE	267.72
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LTR	365.17
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:PLE	498.42
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:SINE	0
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:unknown	0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Circular_dsDNA	0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:DNA_Polymerase	0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Rolling_Circle	884.9
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:TIR	202.7
15_Alage	16_Chlamydomonas_asymmetrica	Pseudogene:RNA	0
15_Alage	16_Chlamydomonas_asymmetrica	Satellite	62.78
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Low_complexity	49.12
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Satellite	0
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Simple_repeat	45.1
15_Alage	16_Chlamydomonas_asymmetrica	Unknown	217.4
15_Alage	17_Chlamydomonas_debaryana	ClassI:DIRS	614.88
15_Alage	17_Chlamydomonas_debaryana	ClassI:LINE	401.81
15_Alage	17_Chlamydomonas_debaryana	ClassI:LTR	508.93
15_Alage	17_Chlamydomonas_debaryana	ClassI:PLE	0
15_Alage	17_Chlamydomonas_debaryana	ClassI:SINE	160.86
15_Alage	17_Chlamydomonas_debaryana	ClassI:unknown	0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Circular_dsDNA	0
15_Alage	17_Chlamydomonas_debaryana	ClassII:DNA_Polymerase	0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Rolling_Circle	257.57
15_Alage	17_Chlamydomonas_debaryana	ClassII:TIR	271.99
15_Alage	17_Chlamydomonas_debaryana	Pseudogene:RNA	0
15_Alage	17_Chlamydomonas_debaryana	Satellite	0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Low_complexity	56.61
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Satellite	0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Simple_repeat	57.15
15_Alage	17_Chlamydomonas_debaryana	Unknown	186.92
15_Alage	18_Chlamydomonas_eustigma	ClassI:DIRS	0
15_Alage	18_Chlamydomonas_eustigma	ClassI:LINE	295.86
15_Alage	18_Chlamydomonas_eustigma	ClassI:LTR	470.08
15_Alage	18_Chlamydomonas_eustigma	ClassI:PLE	0
15_Alage	18_Chlamydomonas_eustigma	ClassI:SINE	0
15_Alage	18_Chlamydomonas_eustigma	ClassI:unknown	0
15_Alage	18_Chlamydomonas_eustigma	ClassII:Circular_dsDNA	0
15_Alage	18_Chlamydomonas_eustigma	ClassII:DNA_Polymerase	269.46
15_Alage	18_Chlamydomonas_eustigma	ClassII:Rolling_Circle	296.26
15_Alage	18_Chlamydomonas_eustigma	ClassII:TIR	214.14
15_Alage	18_Chlamydomonas_eustigma	Pseudogene:RNA	0
15_Alage	18_Chlamydomonas_eustigma	Satellite	0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Low_complexity	55.53
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Satellite	0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Simple_repeat	43.92
15_Alage	18_Chlamydomonas_eustigma	Unknown	232.01
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:DIRS	201.52
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LINE	283.25
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LTR	351.03
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:PLE	494.4
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:SINE	362.19
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:unknown	0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Circular_dsDNA	0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:DNA_Polymerase	86.64
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Rolling_Circle	210.12
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:TIR	204.57
15_Alage	19_Chlamydomonas_reinhardtii	Pseudogene:RNA	101.09
15_Alage	19_Chlamydomonas_reinhardtii	Satellite	1086.2
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Low_complexity	61.61
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Satellite	0
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Simple_repeat	57.85
15_Alage	19_Chlamydomonas_reinhardtii	Unknown	174.13
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:DIRS	496.8
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LINE	347.45
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LTR	551.78
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:PLE	605.52
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:SINE	137.42
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:unknown	0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Circular_dsDNA	0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:DNA_Polymerase	0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Rolling_Circle	150.65
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:TIR	210.54
15_Alage	20_Chlamydomonas_sphaeroides	Pseudogene:RNA	0
15_Alage	20_Chlamydomonas_sphaeroides	Satellite	0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Low_complexity	56.9
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Satellite	0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Simple_repeat	58.13
15_Alage	20_Chlamydomonas_sphaeroides	Unknown	185.58
15_Alage	21_Chloromonas	ClassI:DIRS	163.8
15_Alage	21_Chloromonas	ClassI:LINE	158.29
15_Alage	21_Chloromonas	ClassI:LTR	327.93
15_Alage	21_Chloromonas	ClassI:PLE	0
15_Alage	21_Chloromonas	ClassI:SINE	58.78
15_Alage	21_Chloromonas	ClassI:unknown	0
15_Alage	21_Chloromonas	ClassII:Circular_dsDNA	272.89
15_Alage	21_Chloromonas	ClassII:DNA_Polymerase	267.79
15_Alage	21_Chloromonas	ClassII:Rolling_Circle	0
15_Alage	21_Chloromonas	ClassII:TIR	155.59
15_Alage	21_Chloromonas	Pseudogene:RNA	253.6
15_Alage	21_Chloromonas	Satellite	342.32
15_Alage	21_Chloromonas	Tandem_Repeat:Low_complexity	54.21
15_Alage	21_Chloromonas	Tandem_Repeat:Satellite	0
15_Alage	21_Chloromonas	Tandem_Repeat:Simple_repeat	53.14
15_Alage	21_Chloromonas	Unknown	136.72
15_Alage	22_Eudorina	ClassI:DIRS	1261.38
15_Alage	22_Eudorina	ClassI:LINE	677.0
15_Alage	22_Eudorina	ClassI:LTR	730.89
15_Alage	22_Eudorina	ClassI:PLE	518.09
15_Alage	22_Eudorina	ClassI:SINE	649.88
15_Alage	22_Eudorina	ClassI:unknown	0
15_Alage	22_Eudorina	ClassII:Circular_dsDNA	0
15_Alage	22_Eudorina	ClassII:DNA_Polymerase	424.06
15_Alage	22_Eudorina	ClassII:Rolling_Circle	1226.86
15_Alage	22_Eudorina	ClassII:TIR	609.01
15_Alage	22_Eudorina	Pseudogene:RNA	3981.79
15_Alage	22_Eudorina	Satellite	465.51
15_Alage	22_Eudorina	Tandem_Repeat:Low_complexity	62.97
15_Alage	22_Eudorina	Tandem_Repeat:Satellite	0
15_Alage	22_Eudorina	Tandem_Repeat:Simple_repeat	77.45
15_Alage	22_Eudorina	Unknown	247.24
15_Alage	23_Gonium_pectorale	ClassI:DIRS	555.19
15_Alage	23_Gonium_pectorale	ClassI:LINE	263.38
15_Alage	23_Gonium_pectorale	ClassI:LTR	438.25
15_Alage	23_Gonium_pectorale	ClassI:PLE	378.57
15_Alage	23_Gonium_pectorale	ClassI:SINE	203.76
15_Alage	23_Gonium_pectorale	ClassI:unknown	0
15_Alage	23_Gonium_pectorale	ClassII:Circular_dsDNA	0
15_Alage	23_Gonium_pectorale	ClassII:DNA_Polymerase	0
15_Alage	23_Gonium_pectorale	ClassII:Rolling_Circle	278.47
15_Alage	23_Gonium_pectorale	ClassII:TIR	254.85
15_Alage	23_Gonium_pectorale	Pseudogene:RNA	0
15_Alage	23_Gonium_pectorale	Satellite	0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Low_complexity	57.5
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Satellite	0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Simple_repeat	54.29
15_Alage	23_Gonium_pectorale	Unknown	192.66
15_Alage	24_Volvox_carteri	ClassI:DIRS	829.58
15_Alage	24_Volvox_carteri	ClassI:LINE	301.85
15_Alage	24_Volvox_carteri	ClassI:LTR	454.15
15_Alage	24_Volvox_carteri	ClassI:PLE	205.62
15_Alage	24_Volvox_carteri	ClassI:SINE	341.87
15_Alage	24_Volvox_carteri	ClassI:unknown	0
15_Alage	24_Volvox_carteri	ClassII:Circular_dsDNA	168.97
15_Alage	24_Volvox_carteri	ClassII:DNA_Polymerase	449.55
15_Alage	24_Volvox_carteri	ClassII:Rolling_Circle	406.9
15_Alage	24_Volvox_carteri	ClassII:TIR	209.58
15_Alage	24_Volvox_carteri	Pseudogene:RNA	453.11
15_Alage	24_Volvox_carteri	Satellite	284.28
15_Alage	24_Volvox_carteri	Tandem_Repeat:Low_complexity	55.57
15_Alage	24_Volvox_carteri	Tandem_Repeat:Satellite	0
15_Alage	24_Volvox_carteri	Tandem_Repeat:Simple_repeat	52.37
15_Alage	24_Volvox_carteri	Unknown	271.66
15_Alage	25_Yamagishiella_unicocca	ClassI:DIRS	944.9
15_Alage	25_Yamagishiella_unicocca	ClassI:LINE	594.2
15_Alage	25_Yamagishiella_unicocca	ClassI:LTR	474.2
15_Alage	25_Yamagishiella_unicocca	ClassI:PLE	498.02
15_Alage	25_Yamagishiella_unicocca	ClassI:SINE	417.5
15_Alage	25_Yamagishiella_unicocca	ClassI:unknown	0
15_Alage	25_Yamagishiella_unicocca	ClassII:Circular_dsDNA	0
15_Alage	25_Yamagishiella_unicocca	ClassII:DNA_Polymerase	0
15_Alage	25_Yamagishiella_unicocca	ClassII:Rolling_Circle	877.96
15_Alage	25_Yamagishiella_unicocca	ClassII:TIR	776.57
15_Alage	25_Yamagishiella_unicocca	Pseudogene:RNA	955.63
15_Alage	25_Yamagishiella_unicocca	Satellite	1068.06
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Low_complexity	63.1
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Satellite	0
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Simple_repeat	65.97
15_Alage	25_Yamagishiella_unicocca	Unknown	377.81
15_Alage	26_Haematococcus	ClassI:DIRS	0
15_Alage	26_Haematococcus	ClassI:LINE	155.17
15_Alage	26_Haematococcus	ClassI:LTR	167.87
15_Alage	26_Haematococcus	ClassI:PLE	159.06
15_Alage	26_Haematococcus	ClassI:SINE	193.32
15_Alage	26_Haematococcus	ClassI:unknown	0
15_Alage	26_Haematococcus	ClassII:Circular_dsDNA	161.47
15_Alage	26_Haematococcus	ClassII:DNA_Polymerase	0
15_Alage	26_Haematococcus	ClassII:Rolling_Circle	0
15_Alage	26_Haematococcus	ClassII:TIR	168.47
15_Alage	26_Haematococcus	Pseudogene:RNA	0
15_Alage	26_Haematococcus	Satellite	142.06
15_Alage	26_Haematococcus	Tandem_Repeat:Low_complexity	61.5
15_Alage	26_Haematococcus	Tandem_Repeat:Satellite	0
15_Alage	26_Haematococcus	Tandem_Repeat:Simple_repeat	52.01
15_Alage	26_Haematococcus	Unknown	125.97
15_Alage	27_Haematococcus_lacustris	ClassI:DIRS	189.38
15_Alage	27_Haematococcus_lacustris	ClassI:LINE	255.35
15_Alage	27_Haematococcus_lacustris	ClassI:LTR	350.69
15_Alage	27_Haematococcus_lacustris	ClassI:PLE	290.43
15_Alage	27_Haematococcus_lacustris	ClassI:SINE	343.61
15_Alage	27_Haematococcus_lacustris	ClassI:unknown	0
15_Alage	27_Haematococcus_lacustris	ClassII:Circular_dsDNA	160.84
15_Alage	27_Haematococcus_lacustris	ClassII:DNA_Polymerase	89.26
15_Alage	27_Haematococcus_lacustris	ClassII:Rolling_Circle	193.96
15_Alage	27_Haematococcus_lacustris	ClassII:TIR	278.21
15_Alage	27_Haematococcus_lacustris	Pseudogene:RNA	0
15_Alage	27_Haematococcus_lacustris	Satellite	150.07
15_Alage	27_Haematococcus_lacustris	Tandem_Repeat:Low_complexity	62.42
15_Alage	27_Haematococcus_lacustris	Tandem_Repeat:Satellite	0
15_Alage	27_Haematococcus_lacustris	Tandem_Repeat:Simple_repeat	65.31
15_Alage	27_Haematococcus_lacustris	Unknown	254.17
15_Alage	29_Characiochloris	ClassI:DIRS	129.64
15_Alage	29_Characiochloris	ClassI:LINE	186.51
15_Alage	29_Characiochloris	ClassI:LTR	248.49
15_Alage	29_Characiochloris	ClassI:PLE	77.55
15_Alage	29_Characiochloris	ClassI:SINE	56.15
15_Alage	29_Characiochloris	ClassI:unknown	0
15_Alage	29_Characiochloris	ClassII:Circular_dsDNA	0
15_Alage	29_Characiochloris	ClassII:DNA_Polymerase	157.72
15_Alage	29_Characiochloris	ClassII:Rolling_Circle	0
15_Alage	29_Characiochloris	ClassII:TIR	126.13
