Species_type	Species	Order	Stat
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Low_complexity	12.07
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Satellite	0.0
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Simple_repeat	79.1
15_Alage	5_Bathycoccus_prasinos	Unknown	3.2
15_Alage	5_Bathycoccus_prasinos	Total	100
15_Alage	6_Ostreococcus_tauri	ClassI:DIRS	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:LINE	0.17
15_Alage	6_Ostreococcus_tauri	ClassI:LTR	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:PLE	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:SINE	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:unknown	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:Circular_dsDNA	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:DNA_Polymerase	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:Rolling_Circle	0.13
15_Alage	6_Ostreococcus_tauri	ClassII:TIR	0.97
15_Alage	6_Ostreococcus_tauri	Pseudogene:RNA	0.0
15_Alage	6_Ostreococcus_tauri	Satellite	0.13
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Low_complexity	2.54
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Satellite	0.0
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Simple_repeat	85.54
15_Alage	6_Ostreococcus_tauri	Unknown	10.52
15_Alage	6_Ostreococcus_tauri	Total	100
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:DIRS	0.36
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:LINE	0.19
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:LTR	0.49
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:PLE	0.12
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:SINE	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:unknown	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:Circular_dsDNA	0.85
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:DNA_Polymerase	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:Rolling_Circle	0.24
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:TIR	3.29
15_Alage	7_Ostreococcus_sp._lucimarinus	Pseudogene:RNA	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Satellite	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Low_complexity	1.55
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Satellite	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Simple_repeat	81.18
15_Alage	7_Ostreococcus_sp._lucimarinus	Unknown	11.74
15_Alage	7_Ostreococcus_sp._lucimarinus	Total	100
15_Alage	8_Micromonas	ClassI:DIRS	0.0
15_Alage	8_Micromonas	ClassI:LINE	0.0
15_Alage	8_Micromonas	ClassI:LTR	0.52
15_Alage	8_Micromonas	ClassI:PLE	0.0
15_Alage	8_Micromonas	ClassI:SINE	0.0
15_Alage	8_Micromonas	ClassI:unknown	0.0
15_Alage	8_Micromonas	ClassII:Circular_dsDNA	0.0
15_Alage	8_Micromonas	ClassII:DNA_Polymerase	0.0
15_Alage	8_Micromonas	ClassII:Rolling_Circle	0.08
15_Alage	8_Micromonas	ClassII:TIR	0.0
15_Alage	8_Micromonas	Pseudogene:RNA	0.0
15_Alage	8_Micromonas	Satellite	0.0
15_Alage	8_Micromonas	Tandem_Repeat:Low_complexity	2.03
15_Alage	8_Micromonas	Tandem_Repeat:Satellite	0.0
15_Alage	8_Micromonas	Tandem_Repeat:Simple_repeat	27.67
15_Alage	8_Micromonas	Unknown	69.7
15_Alage	8_Micromonas	Total	100
15_Alage	9_Micromonas_commoda	ClassI:DIRS	0.0
15_Alage	9_Micromonas_commoda	ClassI:LINE	0.0
15_Alage	9_Micromonas_commoda	ClassI:LTR	0.14
15_Alage	9_Micromonas_commoda	ClassI:PLE	0.0
15_Alage	9_Micromonas_commoda	ClassI:SINE	0.0
15_Alage	9_Micromonas_commoda	ClassI:unknown	0.0
15_Alage	9_Micromonas_commoda	ClassII:Circular_dsDNA	0.0
15_Alage	9_Micromonas_commoda	ClassII:DNA_Polymerase	0.29
15_Alage	9_Micromonas_commoda	ClassII:Rolling_Circle	0.0
15_Alage	9_Micromonas_commoda	ClassII:TIR	0.77
15_Alage	9_Micromonas_commoda	Pseudogene:RNA	0.0
15_Alage	9_Micromonas_commoda	Satellite	0.0
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Low_complexity	5.72
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Satellite	0.0
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Simple_repeat	83.74
15_Alage	9_Micromonas_commoda	Unknown	9.33
15_Alage	9_Micromonas_commoda	Total	100
15_Alage	10_Micromonas_pusilla	ClassI:DIRS	0.0
15_Alage	10_Micromonas_pusilla	ClassI:LINE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:LTR	0.08
15_Alage	10_Micromonas_pusilla	ClassI:PLE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:SINE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:unknown	0.0
15_Alage	10_Micromonas_pusilla	ClassII:Circular_dsDNA	0.07
15_Alage	10_Micromonas_pusilla	ClassII:DNA_Polymerase	0.0
15_Alage	10_Micromonas_pusilla	ClassII:Rolling_Circle	0.0
15_Alage	10_Micromonas_pusilla	ClassII:TIR	0.25
15_Alage	10_Micromonas_pusilla	Pseudogene:RNA	0.0
15_Alage	10_Micromonas_pusilla	Satellite	0.0
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Low_complexity	2.52
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Satellite	0.0
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Simple_repeat	77.49
15_Alage	10_Micromonas_pusilla	Unknown	19.59
15_Alage	10_Micromonas_pusilla	Total	100
15_Alage	11_Bathycoccus	ClassI:DIRS	0.16
15_Alage	11_Bathycoccus	ClassI:LINE	0.74
15_Alage	11_Bathycoccus	ClassI:LTR	0.61
15_Alage	11_Bathycoccus	ClassI:PLE	0.18
15_Alage	11_Bathycoccus	ClassI:SINE	0.46
15_Alage	11_Bathycoccus	ClassI:unknown	0.0
15_Alage	11_Bathycoccus	ClassII:Circular_dsDNA	0.28
15_Alage	11_Bathycoccus	ClassII:DNA_Polymerase	0.84
15_Alage	11_Bathycoccus	ClassII:Rolling_Circle	0.0
15_Alage	11_Bathycoccus	ClassII:TIR	7.52
15_Alage	11_Bathycoccus	Pseudogene:RNA	0.0
15_Alage	11_Bathycoccus	Satellite	0.11
15_Alage	11_Bathycoccus	Tandem_Repeat:Low_complexity	8.09
15_Alage	11_Bathycoccus	Tandem_Repeat:Satellite	0.0
15_Alage	11_Bathycoccus	Tandem_Repeat:Simple_repeat	78.67
15_Alage	11_Bathycoccus	Unknown	2.34
15_Alage	11_Bathycoccus	Total	100
15_Alage	12_unclassified_Mamiellophyceae	ClassI:DIRS	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LINE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LTR	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:PLE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:SINE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:unknown	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Circular_dsDNA	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:DNA_Polymerase	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Rolling_Circle	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:TIR	0.0
15_Alage	12_unclassified_Mamiellophyceae	Pseudogene:RNA	0.0
15_Alage	12_unclassified_Mamiellophyceae	Satellite	0.0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Low_complexity	7.01
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Satellite	0.0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Simple_repeat	69.36
15_Alage	12_unclassified_Mamiellophyceae	Unknown	23.63
15_Alage	12_unclassified_Mamiellophyceae	Total	100
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:DIRS	1.16
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LINE	2.59
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LTR	4.41
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:PLE	0.15
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:SINE	0.22
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:unknown	0.0
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Circular_dsDNA	0.17
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:DNA_Polymerase	0.04
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Rolling_Circle	0.12
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:TIR	3.63
15_Alage	13_Cymbomonas_tetramitiformis	Pseudogene:RNA	0.0
15_Alage	13_Cymbomonas_tetramitiformis	Satellite	0.06
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Low_complexity	1.23
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Satellite	0.0
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Simple_repeat	14.52
15_Alage	13_Cymbomonas_tetramitiformis	Unknown	71.7
15_Alage	13_Cymbomonas_tetramitiformis	Total	100
15_Alage	14_Chlamydomonas	ClassI:DIRS	0.0
15_Alage	14_Chlamydomonas	ClassI:LINE	0.38
15_Alage	14_Chlamydomonas	ClassI:LTR	0.03
15_Alage	14_Chlamydomonas	ClassI:PLE	0.0
15_Alage	14_Chlamydomonas	ClassI:SINE	0.06
15_Alage	14_Chlamydomonas	ClassI:unknown	0.0
15_Alage	14_Chlamydomonas	ClassII:Circular_dsDNA	0.0
15_Alage	14_Chlamydomonas	ClassII:DNA_Polymerase	0.0
15_Alage	14_Chlamydomonas	ClassII:Rolling_Circle	0.16
15_Alage	14_Chlamydomonas	ClassII:TIR	0.52
15_Alage	14_Chlamydomonas	Pseudogene:RNA	0.0
15_Alage	14_Chlamydomonas	Satellite	0.0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Low_complexity	16.08
15_Alage	14_Chlamydomonas	Tandem_Repeat:Satellite	0.0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Simple_repeat	65.14
15_Alage	14_Chlamydomonas	Unknown	17.64
15_Alage	14_Chlamydomonas	Total	100
15_Alage	15_Chlamydomonas_applanata	ClassI:DIRS	0.03
15_Alage	15_Chlamydomonas_applanata	ClassI:LINE	7.7
15_Alage	15_Chlamydomonas_applanata	ClassI:LTR	2.09
15_Alage	15_Chlamydomonas_applanata	ClassI:PLE	0.0
15_Alage	15_Chlamydomonas_applanata	ClassI:SINE	0.0
15_Alage	15_Chlamydomonas_applanata	ClassI:unknown	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:Circular_dsDNA	0.08
15_Alage	15_Chlamydomonas_applanata	ClassII:DNA_Polymerase	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:Rolling_Circle	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:TIR	0.67
15_Alage	15_Chlamydomonas_applanata	Pseudogene:RNA	0.0
15_Alage	15_Chlamydomonas_applanata	Satellite	0.0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Low_complexity	6.52
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Satellite	0.0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Simple_repeat	65.46
15_Alage	15_Chlamydomonas_applanata	Unknown	17.45
15_Alage	15_Chlamydomonas_applanata	Total	100
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:DIRS	0.02
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LINE	5.76
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LTR	1.15
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:PLE	0.08
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:SINE	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:unknown	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Circular_dsDNA	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:DNA_Polymerase	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Rolling_Circle	0.04
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:TIR	2.93
15_Alage	16_Chlamydomonas_asymmetrica	Pseudogene:RNA	0.0
15_Alage	16_Chlamydomonas_asymmetrica	Satellite	0.11
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Low_complexity	2.66
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Satellite	0.0
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Simple_repeat	54.55
15_Alage	16_Chlamydomonas_asymmetrica	Unknown	32.69
15_Alage	16_Chlamydomonas_asymmetrica	Total	100
15_Alage	17_Chlamydomonas_debaryana	ClassI:DIRS	0.03
15_Alage	17_Chlamydomonas_debaryana	ClassI:LINE	2.65
15_Alage	17_Chlamydomonas_debaryana	ClassI:LTR	0.95
15_Alage	17_Chlamydomonas_debaryana	ClassI:PLE	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassI:SINE	0.12
15_Alage	17_Chlamydomonas_debaryana	ClassI:unknown	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Circular_dsDNA	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:DNA_Polymerase	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Rolling_Circle	0.74
15_Alage	17_Chlamydomonas_debaryana	ClassII:TIR	0.5
15_Alage	17_Chlamydomonas_debaryana	Pseudogene:RNA	0.0
15_Alage	17_Chlamydomonas_debaryana	Satellite	0.0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Low_complexity	14.17
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Satellite	0.0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Simple_repeat	61.42
15_Alage	17_Chlamydomonas_debaryana	Unknown	19.42
15_Alage	17_Chlamydomonas_debaryana	Total	100
15_Alage	18_Chlamydomonas_eustigma	ClassI:DIRS	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:LINE	5.2
15_Alage	18_Chlamydomonas_eustigma	ClassI:LTR	7.32
15_Alage	18_Chlamydomonas_eustigma	ClassI:PLE	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:SINE	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:unknown	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassII:Circular_dsDNA	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassII:DNA_Polymerase	0.11
15_Alage	18_Chlamydomonas_eustigma	ClassII:Rolling_Circle	1.28
15_Alage	18_Chlamydomonas_eustigma	ClassII:TIR	0.1
15_Alage	18_Chlamydomonas_eustigma	Pseudogene:RNA	0.0
15_Alage	18_Chlamydomonas_eustigma	Satellite	0.0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Low_complexity	3.04
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Satellite	0.0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Simple_repeat	44.62
15_Alage	18_Chlamydomonas_eustigma	Unknown	38.33
15_Alage	18_Chlamydomonas_eustigma	Total	100
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:DIRS	0.02
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LINE	8.97
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LTR	0.66
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:PLE	0.04
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:SINE	0.19
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:unknown	0.0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Circular_dsDNA	0.0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:DNA_Polymerase	0.42
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Rolling_Circle	0.96
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:TIR	7.31
15_Alage	19_Chlamydomonas_reinhardtii	Pseudogene:RNA	0.08
15_Alage	19_Chlamydomonas_reinhardtii	Satellite	0.15
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Low_complexity	5.58
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Satellite	0.0
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Simple_repeat	56.15
15_Alage	19_Chlamydomonas_reinhardtii	Unknown	19.48
15_Alage	19_Chlamydomonas_reinhardtii	Total	100
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:DIRS	0.11
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LINE	3.32
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LTR	0.74
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:PLE	0.06
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:SINE	0.01
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:unknown	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Circular_dsDNA	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:DNA_Polymerase	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Rolling_Circle	0.03
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:TIR	0.22
15_Alage	20_Chlamydomonas_sphaeroides	Pseudogene:RNA	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Satellite	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Low_complexity	9.19
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Satellite	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Simple_repeat	64.63
15_Alage	20_Chlamydomonas_sphaeroides	Unknown	21.7
15_Alage	20_Chlamydomonas_sphaeroides	Total	100
15_Alage	21_Chloromonas	ClassI:DIRS	0.08
15_Alage	21_Chloromonas	ClassI:LINE	4.59
15_Alage	21_Chloromonas	ClassI:LTR	0.57
15_Alage	21_Chloromonas	ClassI:PLE	0.0
15_Alage	21_Chloromonas	ClassI:SINE	0.04
15_Alage	21_Chloromonas	ClassI:unknown	0.0
15_Alage	21_Chloromonas	ClassII:Circular_dsDNA	0.15
15_Alage	21_Chloromonas	ClassII:DNA_Polymerase	0.62
15_Alage	21_Chloromonas	ClassII:Rolling_Circle	0.0
15_Alage	21_Chloromonas	ClassII:TIR	2.51
15_Alage	21_Chloromonas	Pseudogene:RNA	0.07
15_Alage	21_Chloromonas	Satellite	0.21
15_Alage	21_Chloromonas	Tandem_Repeat:Low_complexity	1.85
15_Alage	21_Chloromonas	Tandem_Repeat:Satellite	0.0
15_Alage	21_Chloromonas	Tandem_Repeat:Simple_repeat	27.75
15_Alage	21_Chloromonas	Unknown	61.56
15_Alage	21_Chloromonas	Total	100
15_Alage	22_Eudorina	ClassI:DIRS	0.15
15_Alage	22_Eudorina	ClassI:LINE	6.99
15_Alage	22_Eudorina	ClassI:LTR	2.06
15_Alage	22_Eudorina	ClassI:PLE	0.34
15_Alage	22_Eudorina	ClassI:SINE	1.02
15_Alage	22_Eudorina	ClassI:unknown	0.0
15_Alage	22_Eudorina	ClassII:Circular_dsDNA	0.0
15_Alage	22_Eudorina	ClassII:DNA_Polymerase	0.04
15_Alage	22_Eudorina	ClassII:Rolling_Circle	0.8
15_Alage	22_Eudorina	ClassII:TIR	6.4
15_Alage	22_Eudorina	Pseudogene:RNA	0.33
15_Alage	22_Eudorina	Satellite	0.34
15_Alage	22_Eudorina	Tandem_Repeat:Low_complexity	4.53
15_Alage	22_Eudorina	Tandem_Repeat:Satellite	0.0
15_Alage	22_Eudorina	Tandem_Repeat:Simple_repeat	45.81
15_Alage	22_Eudorina	Unknown	31.19
15_Alage	22_Eudorina	Total	100
15_Alage	23_Gonium_pectorale	ClassI:DIRS	0.2
15_Alage	23_Gonium_pectorale	ClassI:LINE	4.25
15_Alage	23_Gonium_pectorale	ClassI:LTR	1.32
15_Alage	23_Gonium_pectorale	ClassI:PLE	0.07
15_Alage	23_Gonium_pectorale	ClassI:SINE	0.15
15_Alage	23_Gonium_pectorale	ClassI:unknown	0.0
15_Alage	23_Gonium_pectorale	ClassII:Circular_dsDNA	0.0
15_Alage	23_Gonium_pectorale	ClassII:DNA_Polymerase	0.0
15_Alage	23_Gonium_pectorale	ClassII:Rolling_Circle	0.17
15_Alage	23_Gonium_pectorale	ClassII:TIR	1.21
15_Alage	23_Gonium_pectorale	Pseudogene:RNA	0.0
15_Alage	23_Gonium_pectorale	Satellite	0.0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Low_complexity	8.12
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Satellite	0.0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Simple_repeat	53.86
15_Alage	23_Gonium_pectorale	Unknown	30.65
15_Alage	23_Gonium_pectorale	Total	100
15_Alage	24_Volvox_carteri	ClassI:DIRS	0.71
15_Alage	24_Volvox_carteri	ClassI:LINE	8.8
15_Alage	24_Volvox_carteri	ClassI:LTR	5.11
15_Alage	24_Volvox_carteri	ClassI:PLE	0.08
15_Alage	24_Volvox_carteri	ClassI:SINE	0.52
15_Alage	24_Volvox_carteri	ClassI:unknown	0.0
15_Alage	24_Volvox_carteri	ClassII:Circular_dsDNA	0.21
15_Alage	24_Volvox_carteri	ClassII:DNA_Polymerase	0.13
15_Alage	24_Volvox_carteri	ClassII:Rolling_Circle	1.12
15_Alage	24_Volvox_carteri	ClassII:TIR	6.86
15_Alage	24_Volvox_carteri	Pseudogene:RNA	0.27
15_Alage	24_Volvox_carteri	Satellite	0.43
15_Alage	24_Volvox_carteri	Tandem_Repeat:Low_complexity	4.15
15_Alage	24_Volvox_carteri	Tandem_Repeat:Satellite	0.0
15_Alage	24_Volvox_carteri	Tandem_Repeat:Simple_repeat	52.53
15_Alage	24_Volvox_carteri	Unknown	19.09
15_Alage	24_Volvox_carteri	Total	100
15_Alage	25_Yamagishiella_unicocca	ClassI:DIRS	0.21
15_Alage	25_Yamagishiella_unicocca	ClassI:LINE	7.14
15_Alage	25_Yamagishiella_unicocca	ClassI:LTR	5.13
15_Alage	25_Yamagishiella_unicocca	ClassI:PLE	0.05
15_Alage	25_Yamagishiella_unicocca	ClassI:SINE	0.5
15_Alage	25_Yamagishiella_unicocca	ClassI:unknown	0.0
15_Alage	25_Yamagishiella_unicocca	ClassII:Circular_dsDNA	0.0
15_Alage	25_Yamagishiella_unicocca	ClassII:DNA_Polymerase	0.0
15_Alage	25_Yamagishiella_unicocca	ClassII:Rolling_Circle	0.11
15_Alage	25_Yamagishiella_unicocca	ClassII:TIR	2.56
15_Alage	25_Yamagishiella_unicocca	Pseudogene:RNA	0.7
15_Alage	25_Yamagishiella_unicocca	Satellite	0.1
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Low_complexity	5.16
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Satellite	0.0
15_Alage	25_Yamagishiella_unicocca	Tandem_Repeat:Simple_repeat	42.96
15_Alage	25_Yamagishiella_unicocca	Unknown	35.38
15_Alage	25_Yamagishiella_unicocca	Total	100
15_Alage	26_Haematococcus	ClassI:DIRS	0.0
15_Alage	26_Haematococcus	ClassI:LINE	10.27
15_Alage	26_Haematococcus	ClassI:LTR	2.03
15_Alage	26_Haematococcus	ClassI:PLE	1.14
15_Alage	26_Haematococcus	ClassI:SINE	0.07
15_Alage	26_Haematococcus	ClassI:unknown	0.0
15_Alage	26_Haematococcus	ClassII:Circular_dsDNA	1.33
15_Alage	26_Haematococcus	ClassII:DNA_Polymerase	0.0
15_Alage	26_Haematococcus	ClassII:Rolling_Circle	0.0
15_Alage	26_Haematococcus	ClassII:TIR	1.06
15_Alage	26_Haematococcus	Pseudogene:RNA	0.0
15_Alage	26_Haematococcus	Satellite	0.06
15_Alage	26_Haematococcus	Tandem_Repeat:Low_complexity	5.68
15_Alage	26_Haematococcus	Tandem_Repeat:Satellite	0.0
