Species_type	Species	Order	Stat
15_Alage	5_Bathycoccus_prasinos	Pseudogene:RNA	0.0
15_Alage	5_Bathycoccus_prasinos	Satellite	0.0
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Low_complexity	0.82
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Satellite	0.0
15_Alage	5_Bathycoccus_prasinos	Tandem_Repeat:Simple_repeat	3.78
15_Alage	5_Bathycoccus_prasinos	Unknown	1.79
15_Alage	5_Bathycoccus_prasinos	Total_repeat_percentage	7.54
15_Alage	5_Bathycoccus_prasinos	Genome_size_percentage	100
15_Alage	6_Ostreococcus_tauri	ClassI:DIRS	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:LINE	0.01
15_Alage	6_Ostreococcus_tauri	ClassI:LTR	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:PLE	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:SINE	0.0
15_Alage	6_Ostreococcus_tauri	ClassI:unknown	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:Circular_dsDNA	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:DNA_Polymerase	0.0
15_Alage	6_Ostreococcus_tauri	ClassII:Rolling_Circle	0.14
15_Alage	6_Ostreococcus_tauri	ClassII:TIR	0.21
15_Alage	6_Ostreococcus_tauri	Pseudogene:RNA	0.0
15_Alage	6_Ostreococcus_tauri	Satellite	0.04
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Low_complexity	0.1
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Satellite	0.0
15_Alage	6_Ostreococcus_tauri	Tandem_Repeat:Simple_repeat	3.62
15_Alage	6_Ostreococcus_tauri	Unknown	2.22
15_Alage	6_Ostreococcus_tauri	Total_repeat_percentage	6.34
15_Alage	6_Ostreococcus_tauri	Genome_size_percentage	100
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:DIRS	0.54
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:LINE	0.04
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:LTR	0.81
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:PLE	0.03
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:SINE	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassI:unknown	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:Circular_dsDNA	0.64
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:DNA_Polymerase	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:Rolling_Circle	0.41
15_Alage	7_Ostreococcus_sp._lucimarinus	ClassII:TIR	2.53
15_Alage	7_Ostreococcus_sp._lucimarinus	Pseudogene:RNA	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Satellite	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Low_complexity	0.08
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Satellite	0.0
15_Alage	7_Ostreococcus_sp._lucimarinus	Tandem_Repeat:Simple_repeat	4.14
15_Alage	7_Ostreococcus_sp._lucimarinus	Unknown	5.69
15_Alage	7_Ostreococcus_sp._lucimarinus	Total_repeat_percentage	14.91
15_Alage	7_Ostreococcus_sp._lucimarinus	Genome_size_percentage	100
15_Alage	8_Micromonas	ClassI:DIRS	0.0
15_Alage	8_Micromonas	ClassI:LINE	0.0
15_Alage	8_Micromonas	ClassI:LTR	0.07
15_Alage	8_Micromonas	ClassI:PLE	0.0
15_Alage	8_Micromonas	ClassI:SINE	0.0
15_Alage	8_Micromonas	ClassI:unknown	0.0
15_Alage	8_Micromonas	ClassII:Circular_dsDNA	0.0
15_Alage	8_Micromonas	ClassII:DNA_Polymerase	0.0
15_Alage	8_Micromonas	ClassII:Rolling_Circle	0.01
15_Alage	8_Micromonas	ClassII:TIR	0.0
15_Alage	8_Micromonas	Pseudogene:RNA	0.0
15_Alage	8_Micromonas	Satellite	0.0
15_Alage	8_Micromonas	Tandem_Repeat:Low_complexity	0.1
15_Alage	8_Micromonas	Tandem_Repeat:Satellite	0.0
15_Alage	8_Micromonas	Tandem_Repeat:Simple_repeat	1.37
15_Alage	8_Micromonas	Unknown	8.59
15_Alage	8_Micromonas	Total_repeat_percentage	10.14
15_Alage	8_Micromonas	Genome_size_percentage	100
15_Alage	9_Micromonas_commoda	ClassI:DIRS	0.0
15_Alage	9_Micromonas_commoda	ClassI:LINE	0.0
15_Alage	9_Micromonas_commoda	ClassI:LTR	0.01
15_Alage	9_Micromonas_commoda	ClassI:PLE	0.0
15_Alage	9_Micromonas_commoda	ClassI:SINE	0.0
15_Alage	9_Micromonas_commoda	ClassI:unknown	0.0
15_Alage	9_Micromonas_commoda	ClassII:Circular_dsDNA	0.0
15_Alage	9_Micromonas_commoda	ClassII:DNA_Polymerase	0.02
15_Alage	9_Micromonas_commoda	ClassII:Rolling_Circle	0.0
15_Alage	9_Micromonas_commoda	ClassII:TIR	0.17
15_Alage	9_Micromonas_commoda	Pseudogene:RNA	0.0
15_Alage	9_Micromonas_commoda	Satellite	0.0
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Low_complexity	0.24
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Satellite	0.0
15_Alage	9_Micromonas_commoda	Tandem_Repeat:Simple_repeat	3.17
15_Alage	9_Micromonas_commoda	Unknown	1.85
15_Alage	9_Micromonas_commoda	Total_repeat_percentage	5.46
15_Alage	9_Micromonas_commoda	Genome_size_percentage	100
15_Alage	10_Micromonas_pusilla	ClassI:DIRS	0.0
15_Alage	10_Micromonas_pusilla	ClassI:LINE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:LTR	0.04
15_Alage	10_Micromonas_pusilla	ClassI:PLE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:SINE	0.0
15_Alage	10_Micromonas_pusilla	ClassI:unknown	0.0
15_Alage	10_Micromonas_pusilla	ClassII:Circular_dsDNA	0.01
15_Alage	10_Micromonas_pusilla	ClassII:DNA_Polymerase	0.0
15_Alage	10_Micromonas_pusilla	ClassII:Rolling_Circle	0.0
15_Alage	10_Micromonas_pusilla	ClassII:TIR	0.06
15_Alage	10_Micromonas_pusilla	Pseudogene:RNA	0.0
15_Alage	10_Micromonas_pusilla	Satellite	0.0
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Low_complexity	0.28
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Satellite	0.0
15_Alage	10_Micromonas_pusilla	Tandem_Repeat:Simple_repeat	8.6
15_Alage	10_Micromonas_pusilla	Unknown	6.58
15_Alage	10_Micromonas_pusilla	Total_repeat_percentage	15.57
15_Alage	10_Micromonas_pusilla	Genome_size_percentage	100
15_Alage	11_Bathycoccus	ClassI:DIRS	0.03
15_Alage	11_Bathycoccus	ClassI:LINE	0.34
15_Alage	11_Bathycoccus	ClassI:LTR	0.33
15_Alage	11_Bathycoccus	ClassI:PLE	0.04
15_Alage	11_Bathycoccus	ClassI:SINE	0.07
15_Alage	11_Bathycoccus	ClassI:unknown	0.0
15_Alage	11_Bathycoccus	ClassII:Circular_dsDNA	0.13
15_Alage	11_Bathycoccus	ClassII:DNA_Polymerase	0.14
15_Alage	11_Bathycoccus	ClassII:Rolling_Circle	0.0
15_Alage	11_Bathycoccus	ClassII:TIR	1.92
15_Alage	11_Bathycoccus	Pseudogene:RNA	0.0
15_Alage	11_Bathycoccus	Satellite	0.04
15_Alage	11_Bathycoccus	Tandem_Repeat:Low_complexity	0.65
15_Alage	11_Bathycoccus	Tandem_Repeat:Satellite	0.0
15_Alage	11_Bathycoccus	Tandem_Repeat:Simple_repeat	4.45
15_Alage	11_Bathycoccus	Unknown	0.5
15_Alage	11_Bathycoccus	Total_repeat_percentage	8.64
15_Alage	11_Bathycoccus	Genome_size_percentage	100
15_Alage	12_unclassified_Mamiellophyceae	ClassI:DIRS	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LINE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:LTR	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:PLE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:SINE	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassI:unknown	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Circular_dsDNA	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:DNA_Polymerase	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:Rolling_Circle	0.0
15_Alage	12_unclassified_Mamiellophyceae	ClassII:TIR	0.0
15_Alage	12_unclassified_Mamiellophyceae	Pseudogene:RNA	0.0
15_Alage	12_unclassified_Mamiellophyceae	Satellite	0.0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Low_complexity	0.09
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Satellite	0.0
15_Alage	12_unclassified_Mamiellophyceae	Tandem_Repeat:Simple_repeat	0.81
15_Alage	12_unclassified_Mamiellophyceae	Unknown	1.16
15_Alage	12_unclassified_Mamiellophyceae	Total_repeat_percentage	2.06
15_Alage	12_unclassified_Mamiellophyceae	Genome_size_percentage	100
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:DIRS	0.96
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LINE	1.44
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:LTR	2.02
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:PLE	0.06
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:SINE	0.05
15_Alage	13_Cymbomonas_tetramitiformis	ClassI:unknown	0.0
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Circular_dsDNA	0.04
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:DNA_Polymerase	0.03
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:Rolling_Circle	0.03
15_Alage	13_Cymbomonas_tetramitiformis	ClassII:TIR	0.89
15_Alage	13_Cymbomonas_tetramitiformis	Pseudogene:RNA	0.0
15_Alage	13_Cymbomonas_tetramitiformis	Satellite	0.01
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Low_complexity	0.07
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Satellite	0.0
15_Alage	13_Cymbomonas_tetramitiformis	Tandem_Repeat:Simple_repeat	0.79
15_Alage	13_Cymbomonas_tetramitiformis	Unknown	18.76
15_Alage	13_Cymbomonas_tetramitiformis	Total_repeat_percentage	25.15
15_Alage	13_Cymbomonas_tetramitiformis	Genome_size_percentage	100
15_Alage	14_Chlamydomonas	ClassI:DIRS	0.0
15_Alage	14_Chlamydomonas	ClassI:LINE	0.09
15_Alage	14_Chlamydomonas	ClassI:LTR	0.04
15_Alage	14_Chlamydomonas	ClassI:PLE	0.0
15_Alage	14_Chlamydomonas	ClassI:SINE	0.01
15_Alage	14_Chlamydomonas	ClassI:unknown	0.0
15_Alage	14_Chlamydomonas	ClassII:Circular_dsDNA	0.0
15_Alage	14_Chlamydomonas	ClassII:DNA_Polymerase	0.0
15_Alage	14_Chlamydomonas	ClassII:Rolling_Circle	0.02
15_Alage	14_Chlamydomonas	ClassII:TIR	0.12
15_Alage	14_Chlamydomonas	Pseudogene:RNA	0.0
15_Alage	14_Chlamydomonas	Satellite	0.0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Low_complexity	1.23
15_Alage	14_Chlamydomonas	Tandem_Repeat:Satellite	0.0
15_Alage	14_Chlamydomonas	Tandem_Repeat:Simple_repeat	4.81
15_Alage	14_Chlamydomonas	Unknown	3.35
15_Alage	14_Chlamydomonas	Total_repeat_percentage	9.67
15_Alage	14_Chlamydomonas	Genome_size_percentage	100
15_Alage	15_Chlamydomonas_applanata	ClassI:DIRS	0.01
15_Alage	15_Chlamydomonas_applanata	ClassI:LINE	1.44
15_Alage	15_Chlamydomonas_applanata	ClassI:LTR	0.63
15_Alage	15_Chlamydomonas_applanata	ClassI:PLE	0.0
15_Alage	15_Chlamydomonas_applanata	ClassI:SINE	0.0
15_Alage	15_Chlamydomonas_applanata	ClassI:unknown	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:Circular_dsDNA	0.01
15_Alage	15_Chlamydomonas_applanata	ClassII:DNA_Polymerase	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:Rolling_Circle	0.0
15_Alage	15_Chlamydomonas_applanata	ClassII:TIR	0.08
15_Alage	15_Chlamydomonas_applanata	Pseudogene:RNA	0.0
15_Alage	15_Chlamydomonas_applanata	Satellite	0.0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Low_complexity	0.37
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Satellite	0.0
15_Alage	15_Chlamydomonas_applanata	Tandem_Repeat:Simple_repeat	3.31
15_Alage	15_Chlamydomonas_applanata	Unknown	2.73
15_Alage	15_Chlamydomonas_applanata	Total_repeat_percentage	8.58
15_Alage	15_Chlamydomonas_applanata	Genome_size_percentage	100
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:DIRS	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LINE	1.59
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:LTR	0.43
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:PLE	0.04
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:SINE	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassI:unknown	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Circular_dsDNA	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:DNA_Polymerase	0.0
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:Rolling_Circle	0.04
15_Alage	16_Chlamydomonas_asymmetrica	ClassII:TIR	0.61
15_Alage	16_Chlamydomonas_asymmetrica	Pseudogene:RNA	0.0
15_Alage	16_Chlamydomonas_asymmetrica	Satellite	0.01
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Low_complexity	0.13
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Satellite	0.0
15_Alage	16_Chlamydomonas_asymmetrica	Tandem_Repeat:Simple_repeat	2.54
15_Alage	16_Chlamydomonas_asymmetrica	Unknown	7.32
15_Alage	16_Chlamydomonas_asymmetrica	Total_repeat_percentage	12.71
15_Alage	16_Chlamydomonas_asymmetrica	Genome_size_percentage	100
15_Alage	17_Chlamydomonas_debaryana	ClassI:DIRS	0.02
15_Alage	17_Chlamydomonas_debaryana	ClassI:LINE	1.34
15_Alage	17_Chlamydomonas_debaryana	ClassI:LTR	0.61
15_Alage	17_Chlamydomonas_debaryana	ClassI:PLE	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassI:SINE	0.02
15_Alage	17_Chlamydomonas_debaryana	ClassI:unknown	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Circular_dsDNA	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:DNA_Polymerase	0.0
15_Alage	17_Chlamydomonas_debaryana	ClassII:Rolling_Circle	0.24
15_Alage	17_Chlamydomonas_debaryana	ClassII:TIR	0.17
15_Alage	17_Chlamydomonas_debaryana	Pseudogene:RNA	0.0
15_Alage	17_Chlamydomonas_debaryana	Satellite	0.0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Low_complexity	1.01
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Satellite	0.0
15_Alage	17_Chlamydomonas_debaryana	Tandem_Repeat:Simple_repeat	4.42
15_Alage	17_Chlamydomonas_debaryana	Unknown	4.57
15_Alage	17_Chlamydomonas_debaryana	Total_repeat_percentage	12.4
15_Alage	17_Chlamydomonas_debaryana	Genome_size_percentage	100
15_Alage	18_Chlamydomonas_eustigma	ClassI:DIRS	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:LINE	0.51
15_Alage	18_Chlamydomonas_eustigma	ClassI:LTR	1.14
15_Alage	18_Chlamydomonas_eustigma	ClassI:PLE	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:SINE	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassI:unknown	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassII:Circular_dsDNA	0.0
15_Alage	18_Chlamydomonas_eustigma	ClassII:DNA_Polymerase	0.01
15_Alage	18_Chlamydomonas_eustigma	ClassII:Rolling_Circle	0.13
15_Alage	18_Chlamydomonas_eustigma	ClassII:TIR	0.01
15_Alage	18_Chlamydomonas_eustigma	Pseudogene:RNA	0.0
15_Alage	18_Chlamydomonas_eustigma	Satellite	0.0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Low_complexity	0.06
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Satellite	0.0
15_Alage	18_Chlamydomonas_eustigma	Tandem_Repeat:Simple_repeat	0.65
15_Alage	18_Chlamydomonas_eustigma	Unknown	2.94
15_Alage	18_Chlamydomonas_eustigma	Total_repeat_percentage	5.45
15_Alage	18_Chlamydomonas_eustigma	Genome_size_percentage	100
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:DIRS	0.01
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LINE	4.36
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:LTR	0.4
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:PLE	0.03
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:SINE	0.12
15_Alage	19_Chlamydomonas_reinhardtii	ClassI:unknown	0.0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Circular_dsDNA	0.0
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:DNA_Polymerase	0.06
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:Rolling_Circle	0.35
15_Alage	19_Chlamydomonas_reinhardtii	ClassII:TIR	2.57
15_Alage	19_Chlamydomonas_reinhardtii	Pseudogene:RNA	0.01
15_Alage	19_Chlamydomonas_reinhardtii	Satellite	0.28
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Low_complexity	0.59
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Satellite	0.0
15_Alage	19_Chlamydomonas_reinhardtii	Tandem_Repeat:Simple_repeat	5.58
15_Alage	19_Chlamydomonas_reinhardtii	Unknown	5.82
15_Alage	19_Chlamydomonas_reinhardtii	Total_repeat_percentage	20.18
15_Alage	19_Chlamydomonas_reinhardtii	Genome_size_percentage	100
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:DIRS	0.08
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LINE	1.59
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:LTR	0.56
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:PLE	0.05
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:SINE	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassI:unknown	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Circular_dsDNA	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:DNA_Polymerase	0.0
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:Rolling_Circle	0.01
15_Alage	20_Chlamydomonas_sphaeroides	ClassII:TIR	0.06
15_Alage	20_Chlamydomonas_sphaeroides	Pseudogene:RNA	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Satellite	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Low_complexity	0.72
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Satellite	0.0
15_Alage	20_Chlamydomonas_sphaeroides	Tandem_Repeat:Simple_repeat	5.18
15_Alage	20_Chlamydomonas_sphaeroides	Unknown	5.55
15_Alage	20_Chlamydomonas_sphaeroides	Total_repeat_percentage	13.8
15_Alage	20_Chlamydomonas_sphaeroides	Genome_size_percentage	100
15_Alage	21_Chloromonas	ClassI:DIRS	0.02
15_Alage	21_Chloromonas	ClassI:LINE	0.84
15_Alage	21_Chloromonas	ClassI:LTR	0.22
15_Alage	21_Chloromonas	ClassI:PLE	0.0
15_Alage	21_Chloromonas	ClassI:SINE	0.0
15_Alage	21_Chloromonas	ClassI:unknown	0.0
15_Alage	21_Chloromonas	ClassII:Circular_dsDNA	0.05
15_Alage	21_Chloromonas	ClassII:DNA_Polymerase	0.19
15_Alage	21_Chloromonas	ClassII:Rolling_Circle	0.0
15_Alage	21_Chloromonas	ClassII:TIR	0.45
15_Alage	21_Chloromonas	Pseudogene:RNA	0.02
15_Alage	21_Chloromonas	Satellite	0.08
15_Alage	21_Chloromonas	Tandem_Repeat:Low_complexity	0.12
15_Alage	21_Chloromonas	Tandem_Repeat:Satellite	0.0
15_Alage	21_Chloromonas	Tandem_Repeat:Simple_repeat	1.71
15_Alage	21_Chloromonas	Unknown	9.78
15_Alage	21_Chloromonas	Total_repeat_percentage	13.48
15_Alage	21_Chloromonas	Genome_size_percentage	100
15_Alage	22_Eudorina	ClassI:DIRS	0.3
15_Alage	22_Eudorina	ClassI:LINE	7.8
15_Alage	22_Eudorina	ClassI:LTR	2.48
15_Alage	22_Eudorina	ClassI:PLE	0.29
15_Alage	22_Eudorina	ClassI:SINE	1.09
15_Alage	22_Eudorina	ClassI:unknown	0.0
15_Alage	22_Eudorina	ClassII:Circular_dsDNA	0.0
15_Alage	22_Eudorina	ClassII:DNA_Polymerase	0.03
15_Alage	22_Eudorina	ClassII:Rolling_Circle	1.61
15_Alage	22_Eudorina	ClassII:TIR	6.42
15_Alage	22_Eudorina	Pseudogene:RNA	2.19
15_Alage	22_Eudorina	Satellite	0.26
15_Alage	22_Eudorina	Tandem_Repeat:Low_complexity	0.47
15_Alage	22_Eudorina	Tandem_Repeat:Satellite	0.0
15_Alage	22_Eudorina	Tandem_Repeat:Simple_repeat	5.84
15_Alage	22_Eudorina	Unknown	12.7
15_Alage	22_Eudorina	Total_repeat_percentage	41.48
15_Alage	22_Eudorina	Genome_size_percentage	100
15_Alage	23_Gonium_pectorale	ClassI:DIRS	0.12
15_Alage	23_Gonium_pectorale	ClassI:LINE	1.2
15_Alage	23_Gonium_pectorale	ClassI:LTR	0.62
15_Alage	23_Gonium_pectorale	ClassI:PLE	0.03
15_Alage	23_Gonium_pectorale	ClassI:SINE	0.03
15_Alage	23_Gonium_pectorale	ClassI:unknown	0.0
15_Alage	23_Gonium_pectorale	ClassII:Circular_dsDNA	0.0
15_Alage	23_Gonium_pectorale	ClassII:DNA_Polymerase	0.0
15_Alage	23_Gonium_pectorale	ClassII:Rolling_Circle	0.05
15_Alage	23_Gonium_pectorale	ClassII:TIR	0.33
15_Alage	23_Gonium_pectorale	Pseudogene:RNA	0.0
15_Alage	23_Gonium_pectorale	Satellite	0.0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Low_complexity	0.5
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Satellite	0.0
15_Alage	23_Gonium_pectorale	Tandem_Repeat:Simple_repeat	3.14
15_Alage	23_Gonium_pectorale	Unknown	6.34
15_Alage	23_Gonium_pectorale	Total_repeat_percentage	12.36
15_Alage	23_Gonium_pectorale	Genome_size_percentage	100
15_Alage	24_Volvox_carteri	ClassI:DIRS	0.96
15_Alage	24_Volvox_carteri	ClassI:LINE	4.37
15_Alage	24_Volvox_carteri	ClassI:LTR	3.82
15_Alage	24_Volvox_carteri	ClassI:PLE	0.03
15_Alage	24_Volvox_carteri	ClassI:SINE	0.29
15_Alage	24_Volvox_carteri	ClassI:unknown	0.0
15_Alage	24_Volvox_carteri	ClassII:Circular_dsDNA	0.06
15_Alage	24_Volvox_carteri	ClassII:DNA_Polymerase	0.1
15_Alage	24_Volvox_carteri	ClassII:Rolling_Circle	0.75
15_Alage	24_Volvox_carteri	ClassII:TIR	2.37
15_Alage	24_Volvox_carteri	Pseudogene:RNA	0.2
15_Alage	24_Volvox_carteri	Satellite	0.2
15_Alage	24_Volvox_carteri	Tandem_Repeat:Low_complexity	0.38
15_Alage	24_Volvox_carteri	Tandem_Repeat:Satellite	0.0
15_Alage	24_Volvox_carteri	Tandem_Repeat:Simple_repeat	4.53
15_Alage	24_Volvox_carteri	Unknown	8.53
15_Alage	24_Volvox_carteri	Total_repeat_percentage	26.59
15_Alage	24_Volvox_carteri	Genome_size_percentage	100
15_Alage	25_Yamagishiella_unicocca	ClassI:DIRS	0.27
15_Alage	25_Yamagishiella_unicocca	ClassI:LINE	5.91
15_Alage	25_Yamagishiella_unicocca	ClassI:LTR	3.39
