Species_type	Species	Order	Stat
01_Alage	11_Bathycoccus	Ginger	0
01_Alage	11_Bathycoccus	IS3EU	0
01_Alage	11_Bathycoccus	Kolobok	0
01_Alage	11_Bathycoccus	MULE	0.09
01_Alage	11_Bathycoccus	Merlin	0
01_Alage	11_Bathycoccus	Novosib	0
01_Alage	11_Bathycoccus	P	0
01_Alage	11_Bathycoccus	PIF	0.21
01_Alage	11_Bathycoccus	PiggyBac	0
01_Alage	11_Bathycoccus	Sola	0
01_Alage	11_Bathycoccus	TcMar	0
01_Alage	11_Bathycoccus	Zator	0
01_Alage	11_Bathycoccus	Zisupton	0
01_Alage	11_Bathycoccus	hAT	1.19
01_Alage	11_Bathycoccus	unknown	0.05
01_Alage	12_unclassified_Mamiellophyceae	Circular_dsDNA-Crypton	0
01_Alage	12_unclassified_Mamiellophyceae	DNA_Polymerase-Maverick	0
01_Alage	12_unclassified_Mamiellophyceae	Rolling_Circle-Helitron	0
01_Alage	12_unclassified_Mamiellophyceae	Academ	0
01_Alage	12_unclassified_Mamiellophyceae	CMC	0
01_Alage	12_unclassified_Mamiellophyceae	DNA_virus	0
01_Alage	12_unclassified_Mamiellophyceae	Dada	0
01_Alage	12_unclassified_Mamiellophyceae	Ginger	0
01_Alage	12_unclassified_Mamiellophyceae	IS3EU	0
01_Alage	12_unclassified_Mamiellophyceae	Kolobok	0
01_Alage	12_unclassified_Mamiellophyceae	MULE	0
01_Alage	12_unclassified_Mamiellophyceae	Merlin	0
01_Alage	12_unclassified_Mamiellophyceae	Novosib	0
01_Alage	12_unclassified_Mamiellophyceae	P	0
01_Alage	12_unclassified_Mamiellophyceae	PIF	0
01_Alage	12_unclassified_Mamiellophyceae	PiggyBac	0
01_Alage	12_unclassified_Mamiellophyceae	Sola	0
01_Alage	12_unclassified_Mamiellophyceae	TcMar	0
01_Alage	12_unclassified_Mamiellophyceae	Zator	0
01_Alage	12_unclassified_Mamiellophyceae	Zisupton	0
01_Alage	12_unclassified_Mamiellophyceae	hAT	0
01_Alage	12_unclassified_Mamiellophyceae	unknown	0
01_Alage	13_Cymbomonas_tetramitiformis	Circular_dsDNA-Crypton	0.04
01_Alage	13_Cymbomonas_tetramitiformis	DNA_Polymerase-Maverick	0.03
01_Alage	13_Cymbomonas_tetramitiformis	Rolling_Circle-Helitron	0.03
01_Alage	13_Cymbomonas_tetramitiformis	Academ	0
01_Alage	13_Cymbomonas_tetramitiformis	CMC	0.21
01_Alage	13_Cymbomonas_tetramitiformis	DNA_virus	0
01_Alage	13_Cymbomonas_tetramitiformis	Dada	0
01_Alage	13_Cymbomonas_tetramitiformis	Ginger	0
01_Alage	13_Cymbomonas_tetramitiformis	IS3EU	0
01_Alage	13_Cymbomonas_tetramitiformis	Kolobok	0.01
01_Alage	13_Cymbomonas_tetramitiformis	MULE	0.08
01_Alage	13_Cymbomonas_tetramitiformis	Merlin	0
01_Alage	13_Cymbomonas_tetramitiformis	Novosib	0
01_Alage	13_Cymbomonas_tetramitiformis	P	0
01_Alage	13_Cymbomonas_tetramitiformis	PIF	0.06
01_Alage	13_Cymbomonas_tetramitiformis	PiggyBac	0.01
01_Alage	13_Cymbomonas_tetramitiformis	Sola	0.07
01_Alage	13_Cymbomonas_tetramitiformis	TcMar	0.06
01_Alage	13_Cymbomonas_tetramitiformis	Zator	0
01_Alage	13_Cymbomonas_tetramitiformis	Zisupton	0
01_Alage	13_Cymbomonas_tetramitiformis	hAT	0.34
01_Alage	13_Cymbomonas_tetramitiformis	unknown	0.06
01_Alage	14_Chlamydomonas	Circular_dsDNA-Crypton	0
01_Alage	14_Chlamydomonas	DNA_Polymerase-Maverick	0
01_Alage	14_Chlamydomonas	Rolling_Circle-Helitron	0.02
01_Alage	14_Chlamydomonas	Academ	0
01_Alage	14_Chlamydomonas	CMC	0
01_Alage	14_Chlamydomonas	DNA_virus	0
01_Alage	14_Chlamydomonas	Dada	0
01_Alage	14_Chlamydomonas	Ginger	0
01_Alage	14_Chlamydomonas	IS3EU	0
01_Alage	14_Chlamydomonas	Kolobok	0
01_Alage	14_Chlamydomonas	MULE	0
01_Alage	14_Chlamydomonas	Merlin	0
01_Alage	14_Chlamydomonas	Novosib	0
01_Alage	14_Chlamydomonas	P	0
01_Alage	14_Chlamydomonas	PIF	0
01_Alage	14_Chlamydomonas	PiggyBac	0
01_Alage	14_Chlamydomonas	Sola	0
01_Alage	14_Chlamydomonas	TcMar	0
01_Alage	14_Chlamydomonas	Zator	0
01_Alage	14_Chlamydomonas	Zisupton	0
01_Alage	14_Chlamydomonas	hAT	0.03
01_Alage	14_Chlamydomonas	unknown	0.09
01_Alage	15_Chlamydomonas_applanata	Circular_dsDNA-Crypton	0.01
01_Alage	15_Chlamydomonas_applanata	DNA_Polymerase-Maverick	0
01_Alage	15_Chlamydomonas_applanata	Rolling_Circle-Helitron	0
01_Alage	15_Chlamydomonas_applanata	Academ	0
01_Alage	15_Chlamydomonas_applanata	CMC	0.05
01_Alage	15_Chlamydomonas_applanata	DNA_virus	0
01_Alage	15_Chlamydomonas_applanata	Dada	0
01_Alage	15_Chlamydomonas_applanata	Ginger	0
01_Alage	15_Chlamydomonas_applanata	IS3EU	0
01_Alage	15_Chlamydomonas_applanata	Kolobok	0
01_Alage	15_Chlamydomonas_applanata	MULE	0
01_Alage	15_Chlamydomonas_applanata	Merlin	0
01_Alage	15_Chlamydomonas_applanata	Novosib	0
01_Alage	15_Chlamydomonas_applanata	P	0
01_Alage	15_Chlamydomonas_applanata	PIF	0
01_Alage	15_Chlamydomonas_applanata	PiggyBac	0
01_Alage	15_Chlamydomonas_applanata	Sola	0
01_Alage	15_Chlamydomonas_applanata	TcMar	0.01
01_Alage	15_Chlamydomonas_applanata	Zator	0
01_Alage	15_Chlamydomonas_applanata	Zisupton	0.02
01_Alage	15_Chlamydomonas_applanata	hAT	0
01_Alage	15_Chlamydomonas_applanata	unknown	0
01_Alage	16_Chlamydomonas_asymmetrica	Circular_dsDNA-Crypton	0
01_Alage	16_Chlamydomonas_asymmetrica	DNA_Polymerase-Maverick	0
01_Alage	16_Chlamydomonas_asymmetrica	Rolling_Circle-Helitron	0.04
01_Alage	16_Chlamydomonas_asymmetrica	Academ	0
01_Alage	16_Chlamydomonas_asymmetrica	CMC	0.03
01_Alage	16_Chlamydomonas_asymmetrica	DNA_virus	0
01_Alage	16_Chlamydomonas_asymmetrica	Dada	0
01_Alage	16_Chlamydomonas_asymmetrica	Ginger	0
01_Alage	16_Chlamydomonas_asymmetrica	IS3EU	0
01_Alage	16_Chlamydomonas_asymmetrica	Kolobok	0
01_Alage	16_Chlamydomonas_asymmetrica	MULE	0.3
01_Alage	16_Chlamydomonas_asymmetrica	Merlin	0
01_Alage	16_Chlamydomonas_asymmetrica	Novosib	0
01_Alage	16_Chlamydomonas_asymmetrica	P	0
01_Alage	16_Chlamydomonas_asymmetrica	PIF	0
01_Alage	16_Chlamydomonas_asymmetrica	PiggyBac	0
01_Alage	16_Chlamydomonas_asymmetrica	Sola	0
01_Alage	16_Chlamydomonas_asymmetrica	TcMar	0.23
01_Alage	16_Chlamydomonas_asymmetrica	Zator	0
01_Alage	16_Chlamydomonas_asymmetrica	Zisupton	0
01_Alage	16_Chlamydomonas_asymmetrica	hAT	0.04
01_Alage	16_Chlamydomonas_asymmetrica	unknown	0.01
01_Alage	17_Chlamydomonas_debaryana	Circular_dsDNA-Crypton	0
01_Alage	17_Chlamydomonas_debaryana	DNA_Polymerase-Maverick	0
01_Alage	17_Chlamydomonas_debaryana	Rolling_Circle-Helitron	0.24
01_Alage	17_Chlamydomonas_debaryana	Academ	0
01_Alage	17_Chlamydomonas_debaryana	CMC	0
01_Alage	17_Chlamydomonas_debaryana	DNA_virus	0
01_Alage	17_Chlamydomonas_debaryana	Dada	0
01_Alage	17_Chlamydomonas_debaryana	Ginger	0
01_Alage	17_Chlamydomonas_debaryana	IS3EU	0
01_Alage	17_Chlamydomonas_debaryana	Kolobok	0
01_Alage	17_Chlamydomonas_debaryana	MULE	0.01
01_Alage	17_Chlamydomonas_debaryana	Merlin	0
01_Alage	17_Chlamydomonas_debaryana	Novosib	0
01_Alage	17_Chlamydomonas_debaryana	P	0.02
01_Alage	17_Chlamydomonas_debaryana	PIF	0
01_Alage	17_Chlamydomonas_debaryana	PiggyBac	0
01_Alage	17_Chlamydomonas_debaryana	Sola	0
01_Alage	17_Chlamydomonas_debaryana	TcMar	0
01_Alage	17_Chlamydomonas_debaryana	Zator	0
01_Alage	17_Chlamydomonas_debaryana	Zisupton	0
01_Alage	17_Chlamydomonas_debaryana	hAT	0.06
01_Alage	17_Chlamydomonas_debaryana	unknown	0.08
01_Alage	18_Chlamydomonas_eustigma	Circular_dsDNA-Crypton	0
01_Alage	18_Chlamydomonas_eustigma	DNA_Polymerase-Maverick	0.01
01_Alage	18_Chlamydomonas_eustigma	Rolling_Circle-Helitron	0.13
01_Alage	18_Chlamydomonas_eustigma	Academ	0
01_Alage	18_Chlamydomonas_eustigma	CMC	0
01_Alage	18_Chlamydomonas_eustigma	DNA_virus	0
01_Alage	18_Chlamydomonas_eustigma	Dada	0
01_Alage	18_Chlamydomonas_eustigma	Ginger	0
01_Alage	18_Chlamydomonas_eustigma	IS3EU	0
01_Alage	18_Chlamydomonas_eustigma	Kolobok	0
01_Alage	18_Chlamydomonas_eustigma	MULE	0
01_Alage	18_Chlamydomonas_eustigma	Merlin	0
01_Alage	18_Chlamydomonas_eustigma	Novosib	0
01_Alage	18_Chlamydomonas_eustigma	P	0
01_Alage	18_Chlamydomonas_eustigma	PIF	0
01_Alage	18_Chlamydomonas_eustigma	PiggyBac	0
01_Alage	18_Chlamydomonas_eustigma	Sola	0
01_Alage	18_Chlamydomonas_eustigma	TcMar	0.01
01_Alage	18_Chlamydomonas_eustigma	Zator	0
01_Alage	18_Chlamydomonas_eustigma	Zisupton	0
01_Alage	18_Chlamydomonas_eustigma	hAT	0
01_Alage	18_Chlamydomonas_eustigma	unknown	0
01_Alage	19_Chlamydomonas_reinhardtii	Circular_dsDNA-Crypton	0
01_Alage	19_Chlamydomonas_reinhardtii	DNA_Polymerase-Maverick	0.06
01_Alage	19_Chlamydomonas_reinhardtii	Rolling_Circle-Helitron	0.35
01_Alage	19_Chlamydomonas_reinhardtii	Academ	0
01_Alage	19_Chlamydomonas_reinhardtii	CMC	0.33
01_Alage	19_Chlamydomonas_reinhardtii	DNA_virus	0
01_Alage	19_Chlamydomonas_reinhardtii	Dada	0
01_Alage	19_Chlamydomonas_reinhardtii	Ginger	0
01_Alage	19_Chlamydomonas_reinhardtii	IS3EU	0
01_Alage	19_Chlamydomonas_reinhardtii	Kolobok	0.01
01_Alage	19_Chlamydomonas_reinhardtii	MULE	0.16
01_Alage	19_Chlamydomonas_reinhardtii	Merlin	0
01_Alage	19_Chlamydomonas_reinhardtii	Novosib	0.39
01_Alage	19_Chlamydomonas_reinhardtii	P	0.18
01_Alage	19_Chlamydomonas_reinhardtii	PIF	0.13
01_Alage	19_Chlamydomonas_reinhardtii	PiggyBac	0
01_Alage	19_Chlamydomonas_reinhardtii	Sola	0.1
01_Alage	19_Chlamydomonas_reinhardtii	TcMar	0.27
01_Alage	19_Chlamydomonas_reinhardtii	Zator	0
01_Alage	19_Chlamydomonas_reinhardtii	Zisupton	0
01_Alage	19_Chlamydomonas_reinhardtii	hAT	0.42
01_Alage	19_Chlamydomonas_reinhardtii	unknown	0.57
01_Alage	20_Chlamydomonas_sphaeroides	Circular_dsDNA-Crypton	0
01_Alage	20_Chlamydomonas_sphaeroides	DNA_Polymerase-Maverick	0
01_Alage	20_Chlamydomonas_sphaeroides	Rolling_Circle-Helitron	0.01
01_Alage	20_Chlamydomonas_sphaeroides	Academ	0
01_Alage	20_Chlamydomonas_sphaeroides	CMC	0.02
01_Alage	20_Chlamydomonas_sphaeroides	DNA_virus	0
01_Alage	20_Chlamydomonas_sphaeroides	Dada	0
01_Alage	20_Chlamydomonas_sphaeroides	Ginger	0
01_Alage	20_Chlamydomonas_sphaeroides	IS3EU	0
01_Alage	20_Chlamydomonas_sphaeroides	Kolobok	0
01_Alage	20_Chlamydomonas_sphaeroides	MULE	0
01_Alage	20_Chlamydomonas_sphaeroides	Merlin	0
01_Alage	20_Chlamydomonas_sphaeroides	Novosib	0
01_Alage	20_Chlamydomonas_sphaeroides	P	0
01_Alage	20_Chlamydomonas_sphaeroides	PIF	0
01_Alage	20_Chlamydomonas_sphaeroides	PiggyBac	0
01_Alage	20_Chlamydomonas_sphaeroides	Sola	0
01_Alage	20_Chlamydomonas_sphaeroides	TcMar	0
01_Alage	20_Chlamydomonas_sphaeroides	Zator	0
01_Alage	20_Chlamydomonas_sphaeroides	Zisupton	0
01_Alage	20_Chlamydomonas_sphaeroides	hAT	0.03
01_Alage	20_Chlamydomonas_sphaeroides	unknown	0.01
01_Alage	21_Chloromonas	Circular_dsDNA-Crypton	0.05
01_Alage	21_Chloromonas	DNA_Polymerase-Maverick	0.19
01_Alage	21_Chloromonas	Rolling_Circle-Helitron	0
01_Alage	21_Chloromonas	Academ	0
01_Alage	21_Chloromonas	CMC	0.19
01_Alage	21_Chloromonas	DNA_virus	0
01_Alage	21_Chloromonas	Dada	0
01_Alage	21_Chloromonas	Ginger	0
01_Alage	21_Chloromonas	IS3EU	0
01_Alage	21_Chloromonas	Kolobok	0
01_Alage	21_Chloromonas	MULE	0.01
01_Alage	21_Chloromonas	Merlin	0
01_Alage	21_Chloromonas	Novosib	0.06
01_Alage	21_Chloromonas	P	0
01_Alage	21_Chloromonas	PIF	0.02
01_Alage	21_Chloromonas	PiggyBac	0
01_Alage	21_Chloromonas	Sola	0.02
01_Alage	21_Chloromonas	TcMar	0.05
01_Alage	21_Chloromonas	Zator	0
01_Alage	21_Chloromonas	Zisupton	0
01_Alage	21_Chloromonas	hAT	0.11
01_Alage	21_Chloromonas	unknown	0
01_Alage	22_Eudorina	Circular_dsDNA-Crypton	0
01_Alage	22_Eudorina	DNA_Polymerase-Maverick	0.03
01_Alage	22_Eudorina	Rolling_Circle-Helitron	1.61
01_Alage	22_Eudorina	Academ	0
01_Alage	22_Eudorina	CMC	0.63
01_Alage	22_Eudorina	DNA_virus	0
01_Alage	22_Eudorina	Dada	0
01_Alage	22_Eudorina	Ginger	0.04
01_Alage	22_Eudorina	IS3EU	0
01_Alage	22_Eudorina	Kolobok	0.16
01_Alage	22_Eudorina	MULE	1.13
01_Alage	22_Eudorina	Merlin	0
01_Alage	22_Eudorina	Novosib	0.1
01_Alage	22_Eudorina	P	0
01_Alage	22_Eudorina	PIF	0.43
01_Alage	22_Eudorina	PiggyBac	0
01_Alage	22_Eudorina	Sola	0.03
01_Alage	22_Eudorina	TcMar	2.55
01_Alage	22_Eudorina	Zator	0
01_Alage	22_Eudorina	Zisupton	0.16
01_Alage	22_Eudorina	hAT	1.15
01_Alage	22_Eudorina	unknown	0.04
01_Alage	23_Gonium_pectorale	Circular_dsDNA-Crypton	0
01_Alage	23_Gonium_pectorale	DNA_Polymerase-Maverick	0
01_Alage	23_Gonium_pectorale	Rolling_Circle-Helitron	0.05
01_Alage	23_Gonium_pectorale	Academ	0
01_Alage	23_Gonium_pectorale	CMC	0.02
01_Alage	23_Gonium_pectorale	DNA_virus	0
01_Alage	23_Gonium_pectorale	Dada	0
01_Alage	23_Gonium_pectorale	Ginger	0
01_Alage	23_Gonium_pectorale	IS3EU	0
01_Alage	23_Gonium_pectorale	Kolobok	0
01_Alage	23_Gonium_pectorale	MULE	0.04
01_Alage	23_Gonium_pectorale	Merlin	0
01_Alage	23_Gonium_pectorale	Novosib	0
01_Alage	23_Gonium_pectorale	P	0.02
01_Alage	23_Gonium_pectorale	PIF	0.23
01_Alage	23_Gonium_pectorale	PiggyBac	0
01_Alage	23_Gonium_pectorale	Sola	0
01_Alage	23_Gonium_pectorale	TcMar	0
01_Alage	23_Gonium_pectorale	Zator	0
01_Alage	23_Gonium_pectorale	Zisupton	0
01_Alage	23_Gonium_pectorale	hAT	0
01_Alage	23_Gonium_pectorale	unknown	0.02
01_Alage	24_Volvox_carteri	Circular_dsDNA-Crypton	0.06
01_Alage	24_Volvox_carteri	DNA_Polymerase-Maverick	0.1
01_Alage	24_Volvox_carteri	Rolling_Circle-Helitron	0.75
01_Alage	24_Volvox_carteri	Academ	0
01_Alage	24_Volvox_carteri	CMC	0.48
01_Alage	24_Volvox_carteri	DNA_virus	0
01_Alage	24_Volvox_carteri	Dada	0
01_Alage	24_Volvox_carteri	Ginger	0.06
01_Alage	24_Volvox_carteri	IS3EU	0
01_Alage	24_Volvox_carteri	Kolobok	0.02
01_Alage	24_Volvox_carteri	MULE	0.3
01_Alage	24_Volvox_carteri	Merlin	0
01_Alage	24_Volvox_carteri	Novosib	0.15
01_Alage	24_Volvox_carteri	P	0
01_Alage	24_Volvox_carteri	PIF	0.02
01_Alage	24_Volvox_carteri	PiggyBac	0
01_Alage	24_Volvox_carteri	Sola	0.12
01_Alage	24_Volvox_carteri	TcMar	0.28
01_Alage	24_Volvox_carteri	Zator	0
01_Alage	24_Volvox_carteri	Zisupton	0.02
01_Alage	24_Volvox_carteri	hAT	0.62
01_Alage	24_Volvox_carteri	unknown	0.28
01_Alage	25_Yamagishiella_unicocca	Circular_dsDNA-Crypton	0
01_Alage	25_Yamagishiella_unicocca	DNA_Polymerase-Maverick	0
01_Alage	25_Yamagishiella_unicocca	Rolling_Circle-Helitron	0.13
01_Alage	25_Yamagishiella_unicocca	Academ	0
