Species_type	Species	Order	Stat
01_Alage	10_Micromonas_pusilla	Proto2	0
01_Alage	10_Micromonas_pusilla	R1	0
01_Alage	10_Micromonas_pusilla	R2	0
01_Alage	10_Micromonas_pusilla	RTE	0
01_Alage	10_Micromonas_pusilla	Rex	0
01_Alage	10_Micromonas_pusilla	Tad1	0
01_Alage	10_Micromonas_pusilla	unknown	0
01_Alage	11_Bathycoccus	CR1	0
01_Alage	11_Bathycoccus	CRE	0
01_Alage	11_Bathycoccus	Dong	0
01_Alage	11_Bathycoccus	Dualen	0
01_Alage	11_Bathycoccus	I	0.3
01_Alage	11_Bathycoccus	L1	0.04
01_Alage	11_Bathycoccus	L2	0
01_Alage	11_Bathycoccus	Proto1	0
01_Alage	11_Bathycoccus	Proto2	0
01_Alage	11_Bathycoccus	R1	0
01_Alage	11_Bathycoccus	R2	0
01_Alage	11_Bathycoccus	RTE	0
01_Alage	11_Bathycoccus	Rex	0
01_Alage	11_Bathycoccus	Tad1	0
01_Alage	11_Bathycoccus	unknown	0
01_Alage	12_unclassified_Mamiellophyceae	CR1	0
01_Alage	12_unclassified_Mamiellophyceae	CRE	0
01_Alage	12_unclassified_Mamiellophyceae	Dong	0
01_Alage	12_unclassified_Mamiellophyceae	Dualen	0
01_Alage	12_unclassified_Mamiellophyceae	I	0
01_Alage	12_unclassified_Mamiellophyceae	L1	0
01_Alage	12_unclassified_Mamiellophyceae	L2	0
01_Alage	12_unclassified_Mamiellophyceae	Proto1	0
01_Alage	12_unclassified_Mamiellophyceae	Proto2	0
01_Alage	12_unclassified_Mamiellophyceae	R1	0
01_Alage	12_unclassified_Mamiellophyceae	R2	0
01_Alage	12_unclassified_Mamiellophyceae	RTE	0
01_Alage	12_unclassified_Mamiellophyceae	Rex	0
01_Alage	12_unclassified_Mamiellophyceae	Tad1	0
01_Alage	12_unclassified_Mamiellophyceae	unknown	0
01_Alage	13_Cymbomonas_tetramitiformis	CR1	0.02
01_Alage	13_Cymbomonas_tetramitiformis	CRE	0.61
01_Alage	13_Cymbomonas_tetramitiformis	Dong	0
01_Alage	13_Cymbomonas_tetramitiformis	Dualen	0.38
01_Alage	13_Cymbomonas_tetramitiformis	I	0.23
01_Alage	13_Cymbomonas_tetramitiformis	L1	0.02
01_Alage	13_Cymbomonas_tetramitiformis	L2	0.08
01_Alage	13_Cymbomonas_tetramitiformis	Proto1	0
01_Alage	13_Cymbomonas_tetramitiformis	Proto2	0
01_Alage	13_Cymbomonas_tetramitiformis	R1	0.02
01_Alage	13_Cymbomonas_tetramitiformis	R2	0.01
01_Alage	13_Cymbomonas_tetramitiformis	RTE	0.01
01_Alage	13_Cymbomonas_tetramitiformis	Rex	0
01_Alage	13_Cymbomonas_tetramitiformis	Tad1	0
01_Alage	13_Cymbomonas_tetramitiformis	unknown	0.05
01_Alage	14_Chlamydomonas	CR1	0
01_Alage	14_Chlamydomonas	CRE	0
01_Alage	14_Chlamydomonas	Dong	0
01_Alage	14_Chlamydomonas	Dualen	0.01
01_Alage	14_Chlamydomonas	I	0.02
01_Alage	14_Chlamydomonas	L1	0.05
01_Alage	14_Chlamydomonas	L2	0
01_Alage	14_Chlamydomonas	Proto1	0
01_Alage	14_Chlamydomonas	Proto2	0
01_Alage	14_Chlamydomonas	R1	0
01_Alage	14_Chlamydomonas	R2	0
01_Alage	14_Chlamydomonas	RTE	0.01
01_Alage	14_Chlamydomonas	Rex	0
01_Alage	14_Chlamydomonas	Tad1	0
01_Alage	14_Chlamydomonas	unknown	0
01_Alage	15_Chlamydomonas_applanata	CR1	0
01_Alage	15_Chlamydomonas_applanata	CRE	0
01_Alage	15_Chlamydomonas_applanata	Dong	0
01_Alage	15_Chlamydomonas_applanata	Dualen	0.01
01_Alage	15_Chlamydomonas_applanata	I	0.3
01_Alage	15_Chlamydomonas_applanata	L1	0.44
01_Alage	15_Chlamydomonas_applanata	L2	0
01_Alage	15_Chlamydomonas_applanata	Proto1	0
01_Alage	15_Chlamydomonas_applanata	Proto2	0
01_Alage	15_Chlamydomonas_applanata	R1	0.07
01_Alage	15_Chlamydomonas_applanata	R2	0
01_Alage	15_Chlamydomonas_applanata	RTE	0.52
01_Alage	15_Chlamydomonas_applanata	Rex	0
01_Alage	15_Chlamydomonas_applanata	Tad1	0
01_Alage	15_Chlamydomonas_applanata	unknown	0.09
01_Alage	16_Chlamydomonas_asymmetrica	CR1	0
01_Alage	16_Chlamydomonas_asymmetrica	CRE	0
01_Alage	16_Chlamydomonas_asymmetrica	Dong	0
01_Alage	16_Chlamydomonas_asymmetrica	Dualen	0.22
01_Alage	16_Chlamydomonas_asymmetrica	I	0.24
01_Alage	16_Chlamydomonas_asymmetrica	L1	0.55
01_Alage	16_Chlamydomonas_asymmetrica	L2	0
01_Alage	16_Chlamydomonas_asymmetrica	Proto1	0
01_Alage	16_Chlamydomonas_asymmetrica	Proto2	0
01_Alage	16_Chlamydomonas_asymmetrica	R1	0.05
01_Alage	16_Chlamydomonas_asymmetrica	R2	0
01_Alage	16_Chlamydomonas_asymmetrica	RTE	0.5
01_Alage	16_Chlamydomonas_asymmetrica	Rex	0
01_Alage	16_Chlamydomonas_asymmetrica	Tad1	0
01_Alage	16_Chlamydomonas_asymmetrica	unknown	0.04
01_Alage	17_Chlamydomonas_debaryana	CR1	0
01_Alage	17_Chlamydomonas_debaryana	CRE	0
01_Alage	17_Chlamydomonas_debaryana	Dong	0
01_Alage	17_Chlamydomonas_debaryana	Dualen	0.53
01_Alage	17_Chlamydomonas_debaryana	I	0.02
01_Alage	17_Chlamydomonas_debaryana	L1	0.73
01_Alage	17_Chlamydomonas_debaryana	L2	0
01_Alage	17_Chlamydomonas_debaryana	Proto1	0
01_Alage	17_Chlamydomonas_debaryana	Proto2	0
01_Alage	17_Chlamydomonas_debaryana	R1	0
01_Alage	17_Chlamydomonas_debaryana	R2	0
01_Alage	17_Chlamydomonas_debaryana	RTE	0.07
01_Alage	17_Chlamydomonas_debaryana	Rex	0
01_Alage	17_Chlamydomonas_debaryana	Tad1	0
01_Alage	17_Chlamydomonas_debaryana	unknown	0
01_Alage	18_Chlamydomonas_eustigma	CR1	0
01_Alage	18_Chlamydomonas_eustigma	CRE	0
01_Alage	18_Chlamydomonas_eustigma	Dong	0
01_Alage	18_Chlamydomonas_eustigma	Dualen	0.34
01_Alage	18_Chlamydomonas_eustigma	I	0.05
01_Alage	18_Chlamydomonas_eustigma	L1	0.03
01_Alage	18_Chlamydomonas_eustigma	L2	0.02
01_Alage	18_Chlamydomonas_eustigma	Proto1	0
01_Alage	18_Chlamydomonas_eustigma	Proto2	0
01_Alage	18_Chlamydomonas_eustigma	R1	0.07
01_Alage	18_Chlamydomonas_eustigma	R2	0
01_Alage	18_Chlamydomonas_eustigma	RTE	0.01
01_Alage	18_Chlamydomonas_eustigma	Rex	0
01_Alage	18_Chlamydomonas_eustigma	Tad1	0
01_Alage	18_Chlamydomonas_eustigma	unknown	0
01_Alage	19_Chlamydomonas_reinhardtii	CR1	0
01_Alage	19_Chlamydomonas_reinhardtii	CRE	0
01_Alage	19_Chlamydomonas_reinhardtii	Dong	0
01_Alage	19_Chlamydomonas_reinhardtii	Dualen	0.77
01_Alage	19_Chlamydomonas_reinhardtii	I	0.4
01_Alage	19_Chlamydomonas_reinhardtii	L1	2.23
01_Alage	19_Chlamydomonas_reinhardtii	L2	0
01_Alage	19_Chlamydomonas_reinhardtii	Proto1	0
01_Alage	19_Chlamydomonas_reinhardtii	Proto2	0
01_Alage	19_Chlamydomonas_reinhardtii	R1	0.14
01_Alage	19_Chlamydomonas_reinhardtii	R2	0.02
01_Alage	19_Chlamydomonas_reinhardtii	RTE	0.14
01_Alage	19_Chlamydomonas_reinhardtii	Rex	0
01_Alage	19_Chlamydomonas_reinhardtii	Tad1	0
01_Alage	19_Chlamydomonas_reinhardtii	unknown	0.66
01_Alage	20_Chlamydomonas_sphaeroides	CR1	0
01_Alage	20_Chlamydomonas_sphaeroides	CRE	0
01_Alage	20_Chlamydomonas_sphaeroides	Dong	0
01_Alage	20_Chlamydomonas_sphaeroides	Dualen	0.76
01_Alage	20_Chlamydomonas_sphaeroides	I	0.05
01_Alage	20_Chlamydomonas_sphaeroides	L1	0.55
01_Alage	20_Chlamydomonas_sphaeroides	L2	0
01_Alage	20_Chlamydomonas_sphaeroides	Proto1	0
01_Alage	20_Chlamydomonas_sphaeroides	Proto2	0
01_Alage	20_Chlamydomonas_sphaeroides	R1	0
01_Alage	20_Chlamydomonas_sphaeroides	R2	0.03
01_Alage	20_Chlamydomonas_sphaeroides	RTE	0.18
01_Alage	20_Chlamydomonas_sphaeroides	Rex	0
01_Alage	20_Chlamydomonas_sphaeroides	Tad1	0
01_Alage	20_Chlamydomonas_sphaeroides	unknown	0.01
01_Alage	21_Chloromonas	CR1	0
01_Alage	21_Chloromonas	CRE	0
01_Alage	21_Chloromonas	Dong	0
01_Alage	21_Chloromonas	Dualen	0.02
01_Alage	21_Chloromonas	I	0.2
01_Alage	21_Chloromonas	L1	0.11
01_Alage	21_Chloromonas	L2	0.2
01_Alage	21_Chloromonas	Proto1	0
01_Alage	21_Chloromonas	Proto2	0
01_Alage	21_Chloromonas	R1	0.08
01_Alage	21_Chloromonas	R2	0.01
01_Alage	21_Chloromonas	RTE	0.22
01_Alage	21_Chloromonas	Rex	0
01_Alage	21_Chloromonas	Tad1	0
01_Alage	21_Chloromonas	unknown	0
01_Alage	22_Eudorina	CR1	0
01_Alage	22_Eudorina	CRE	0
01_Alage	22_Eudorina	Dong	0
01_Alage	22_Eudorina	Dualen	0.69
01_Alage	22_Eudorina	I	1.7
01_Alage	22_Eudorina	L1	2.07
01_Alage	22_Eudorina	L2	1.55
01_Alage	22_Eudorina	Proto1	0
01_Alage	22_Eudorina	Proto2	0
01_Alage	22_Eudorina	R1	0.23
01_Alage	22_Eudorina	R2	0
01_Alage	22_Eudorina	RTE	1.55
01_Alage	22_Eudorina	Rex	0
01_Alage	22_Eudorina	Tad1	0
01_Alage	22_Eudorina	unknown	0
01_Alage	23_Gonium_pectorale	CR1	0
01_Alage	23_Gonium_pectorale	CRE	0
01_Alage	23_Gonium_pectorale	Dong	0
01_Alage	23_Gonium_pectorale	Dualen	0.24
01_Alage	23_Gonium_pectorale	I	0.07
01_Alage	23_Gonium_pectorale	L1	0.43
01_Alage	23_Gonium_pectorale	L2	0
01_Alage	23_Gonium_pectorale	Proto1	0
01_Alage	23_Gonium_pectorale	Proto2	0
01_Alage	23_Gonium_pectorale	R1	0
01_Alage	23_Gonium_pectorale	R2	0
01_Alage	23_Gonium_pectorale	RTE	0.45
01_Alage	23_Gonium_pectorale	Rex	0
01_Alage	23_Gonium_pectorale	Tad1	0
01_Alage	23_Gonium_pectorale	unknown	0
01_Alage	24_Volvox_carteri	CR1	0
01_Alage	24_Volvox_carteri	CRE	0
01_Alage	24_Volvox_carteri	Dong	0
01_Alage	24_Volvox_carteri	Dualen	0.09
01_Alage	24_Volvox_carteri	I	0.79
01_Alage	24_Volvox_carteri	L1	1.35
01_Alage	24_Volvox_carteri	L2	0.22
01_Alage	24_Volvox_carteri	Proto1	0
01_Alage	24_Volvox_carteri	Proto2	0
01_Alage	24_Volvox_carteri	R1	0.1
01_Alage	24_Volvox_carteri	R2	0
01_Alage	24_Volvox_carteri	RTE	1.8
01_Alage	24_Volvox_carteri	Rex	0.02
01_Alage	24_Volvox_carteri	Tad1	0
01_Alage	24_Volvox_carteri	unknown	0.01
01_Alage	25_Yamagishiella_unicocca	CR1	0
01_Alage	25_Yamagishiella_unicocca	CRE	0
01_Alage	25_Yamagishiella_unicocca	Dong	0
01_Alage	25_Yamagishiella_unicocca	Dualen	1.24
01_Alage	25_Yamagishiella_unicocca	I	0.6
01_Alage	25_Yamagishiella_unicocca	L1	3.38
01_Alage	25_Yamagishiella_unicocca	L2	0
01_Alage	25_Yamagishiella_unicocca	Proto1	0
01_Alage	25_Yamagishiella_unicocca	Proto2	0
01_Alage	25_Yamagishiella_unicocca	R1	0.27
01_Alage	25_Yamagishiella_unicocca	R2	0
01_Alage	25_Yamagishiella_unicocca	RTE	0.41
01_Alage	25_Yamagishiella_unicocca	Rex	0
01_Alage	25_Yamagishiella_unicocca	Tad1	0
01_Alage	25_Yamagishiella_unicocca	unknown	0
01_Alage	26_Haematococcus	CR1	0
01_Alage	26_Haematococcus	CRE	0
01_Alage	26_Haematococcus	Dong	0
01_Alage	26_Haematococcus	Dualen	0
01_Alage	26_Haematococcus	I	0.63
01_Alage	26_Haematococcus	L1	0.81
01_Alage	26_Haematococcus	L2	0
01_Alage	26_Haematococcus	Proto1	0
01_Alage	26_Haematococcus	Proto2	0
01_Alage	26_Haematococcus	R1	0
01_Alage	26_Haematococcus	R2	0
01_Alage	26_Haematococcus	RTE	0.05
01_Alage	26_Haematococcus	Rex	0
01_Alage	26_Haematococcus	Tad1	0
01_Alage	26_Haematococcus	unknown	0
01_Alage	27_Haematococcus_lacustris	CR1	0.02
01_Alage	27_Haematococcus_lacustris	CRE	0
01_Alage	27_Haematococcus_lacustris	Dong	0
01_Alage	27_Haematococcus_lacustris	Dualen	0.64
01_Alage	27_Haematococcus_lacustris	I	2.76
01_Alage	27_Haematococcus_lacustris	L1	0.55
01_Alage	27_Haematococcus_lacustris	L2	0
01_Alage	27_Haematococcus_lacustris	Proto1	0
01_Alage	27_Haematococcus_lacustris	Proto2	0.29
01_Alage	27_Haematococcus_lacustris	R1	1.12
01_Alage	27_Haematococcus_lacustris	R2	0.01
01_Alage	27_Haematococcus_lacustris	RTE	0.49
01_Alage	27_Haematococcus_lacustris	Rex	0
01_Alage	27_Haematococcus_lacustris	Tad1	0
01_Alage	27_Haematococcus_lacustris	unknown	0.04
01_Alage	29_Characiochloris	CR1	0
01_Alage	29_Characiochloris	CRE	0
01_Alage	29_Characiochloris	Dong	0
01_Alage	29_Characiochloris	Dualen	0.03
01_Alage	29_Characiochloris	I	0.31
01_Alage	29_Characiochloris	L1	0.09
01_Alage	29_Characiochloris	L2	0.07
01_Alage	29_Characiochloris	Proto1	0
01_Alage	29_Characiochloris	Proto2	0
01_Alage	29_Characiochloris	R1	0.05
01_Alage	29_Characiochloris	R2	0.03
01_Alage	29_Characiochloris	RTE	0.17
01_Alage	29_Characiochloris	Rex	0
01_Alage	29_Characiochloris	Tad1	0
01_Alage	29_Characiochloris	unknown	0
01_Alage	30_Dunaliella	CR1	0
01_Alage	30_Dunaliella	CRE	0
01_Alage	30_Dunaliella	Dong	0
01_Alage	30_Dunaliella	Dualen	0.18
01_Alage	30_Dunaliella	I	0.21
01_Alage	30_Dunaliella	L1	0.23
01_Alage	30_Dunaliella	L2	0
01_Alage	30_Dunaliella	Proto1	0
01_Alage	30_Dunaliella	Proto2	0
01_Alage	30_Dunaliella	R1	0.01
01_Alage	30_Dunaliella	R2	0
01_Alage	30_Dunaliella	RTE	0
01_Alage	30_Dunaliella	Rex	0
01_Alage	30_Dunaliella	Tad1	0
01_Alage	30_Dunaliella	unknown	0
01_Alage	31_Dunaliella_salina	CR1	0.08
01_Alage	31_Dunaliella_salina	CRE	0.01
01_Alage	31_Dunaliella_salina	Dong	0
01_Alage	31_Dunaliella_salina	Dualen	10.4
01_Alage	31_Dunaliella_salina	I	0.53
01_Alage	31_Dunaliella_salina	L1	0.66
01_Alage	31_Dunaliella_salina	L2	0.02
01_Alage	31_Dunaliella_salina	Proto1	0
01_Alage	31_Dunaliella_salina	Proto2	0.05
01_Alage	31_Dunaliella_salina	R1	0.22
01_Alage	31_Dunaliella_salina	R2	0
01_Alage	31_Dunaliella_salina	RTE	2.96
01_Alage	31_Dunaliella_salina	Rex	0
01_Alage	31_Dunaliella_salina	Tad1	0
01_Alage	31_Dunaliella_salina	unknown	0.02
01_Alage	32_Tetrabaena_socialis	CR1	0
01_Alage	32_Tetrabaena_socialis	CRE	0
01_Alage	32_Tetrabaena_socialis	Dong	0
01_Alage	32_Tetrabaena_socialis	Dualen	0.28
01_Alage	32_Tetrabaena_socialis	I	0.34
01_Alage	32_Tetrabaena_socialis	L1	0.31
01_Alage	32_Tetrabaena_socialis	L2	0
01_Alage	32_Tetrabaena_socialis	Proto1	0
01_Alage	32_Tetrabaena_socialis	Proto2	0
01_Alage	32_Tetrabaena_socialis	R1	0.11
01_Alage	32_Tetrabaena_socialis	R2	0
01_Alage	32_Tetrabaena_socialis	RTE	0.22
01_Alage	32_Tetrabaena_socialis	Rex	0
01_Alage	32_Tetrabaena_socialis	Tad1	0
01_Alage	32_Tetrabaena_socialis	unknown	0
01_Alage	33_Mychonastes_homosphaera	CR1	0
01_Alage	33_Mychonastes_homosphaera	CRE	0
01_Alage	33_Mychonastes_homosphaera	Dong	0
01_Alage	33_Mychonastes_homosphaera	Dualen	0
01_Alage	33_Mychonastes_homosphaera	I	0
01_Alage	33_Mychonastes_homosphaera	L1	0
01_Alage	33_Mychonastes_homosphaera	L2	0
01_Alage	33_Mychonastes_homosphaera	Proto1	0
01_Alage	33_Mychonastes_homosphaera	Proto2	0
01_Alage	33_Mychonastes_homosphaera	R1	0
01_Alage	33_Mychonastes_homosphaera	R2	0
01_Alage	33_Mychonastes_homosphaera	RTE	0
01_Alage	33_Mychonastes_homosphaera	Rex	0
01_Alage	33_Mychonastes_homosphaera	Tad1	0
01_Alage	33_Mychonastes_homosphaera	unknown	0
01_Alage	34_Messastrum_gracile	CR1	0
01_Alage	34_Messastrum_gracile	CRE	0
01_Alage	34_Messastrum_gracile	Dong	0
01_Alage	34_Messastrum_gracile	Dualen	0
01_Alage	34_Messastrum_gracile	I	0.11
01_Alage	34_Messastrum_gracile	L1	0
01_Alage	34_Messastrum_gracile	L2	0
01_Alage	34_Messastrum_gracile	Proto1	0
01_Alage	34_Messastrum_gracile	Proto2	0
01_Alage	34_Messastrum_gracile	R1	0
01_Alage	34_Messastrum_gracile	R2	0
01_Alage	34_Messastrum_gracile	RTE	0.01
01_Alage	34_Messastrum_gracile	Rex	0.03
01_Alage	34_Messastrum_gracile	Tad1	0
01_Alage	34_Messastrum_gracile	unknown	0
01_Alage	35_Monoraphidium	CR1	0
01_Alage	35_Monoraphidium	CRE	0
01_Alage	35_Monoraphidium	Dong	0
01_Alage	35_Monoraphidium	Dualen	0.02
01_Alage	35_Monoraphidium	I	3.84
01_Alage	35_Monoraphidium	L1	1.46
01_Alage	35_Monoraphidium	L2	0
01_Alage	35_Monoraphidium	Proto1	0
01_Alage	35_Monoraphidium	Proto2	0
01_Alage	35_Monoraphidium	R1	4.14
01_Alage	35_Monoraphidium	R2	0.03
01_Alage	35_Monoraphidium	RTE	0.54
01_Alage	35_Monoraphidium	Rex	0
01_Alage	35_Monoraphidium	Tad1	0
01_Alage	35_Monoraphidium	unknown	0
01_Alage	36_Monoraphidium_neglectum	CR1	0
01_Alage	36_Monoraphidium_neglectum	CRE	0
01_Alage	36_Monoraphidium_neglectum	Dong	0
01_Alage	36_Monoraphidium_neglectum	Dualen	0.1
01_Alage	36_Monoraphidium_neglectum	I	0.68
01_Alage	36_Monoraphidium_neglectum	L1	0.16
01_Alage	36_Monoraphidium_neglectum	L2	0
01_Alage	36_Monoraphidium_neglectum	Proto1	0
01_Alage	36_Monoraphidium_neglectum	Proto2	0
01_Alage	36_Monoraphidium_neglectum	R1	0
01_Alage	36_Monoraphidium_neglectum	R2	0
01_Alage	36_Monoraphidium_neglectum	RTE	0.05
01_Alage	36_Monoraphidium_neglectum	Rex	0
01_Alage	36_Monoraphidium_neglectum	Tad1	0
01_Alage	36_Monoraphidium_neglectum	unknown	0.03
01_Alage	37_Raphidocelis_subcapitata	CR1	0
01_Alage	37_Raphidocelis_subcapitata	CRE	0
01_Alage	37_Raphidocelis_subcapitata	Dong	0
01_Alage	37_Raphidocelis_subcapitata	Dualen	0
01_Alage	37_Raphidocelis_subcapitata	I	0.21
01_Alage	37_Raphidocelis_subcapitata	L1	0.03
01_Alage	37_Raphidocelis_subcapitata	L2	0
01_Alage	37_Raphidocelis_subcapitata	Proto1	0
01_Alage	37_Raphidocelis_subcapitata	Proto2	0
01_Alage	37_Raphidocelis_subcapitata	R1	0
01_Alage	37_Raphidocelis_subcapitata	R2	0
01_Alage	37_Raphidocelis_subcapitata	RTE	0
01_Alage	37_Raphidocelis_subcapitata	Rex	0
01_Alage	37_Raphidocelis_subcapitata	Tad1	0
01_Alage	37_Raphidocelis_subcapitata	unknown	0
01_Alage	38_Desmodesmus_armatus	CR1	0
01_Alage	38_Desmodesmus_armatus	CRE	0
01_Alage	38_Desmodesmus_armatus	Dong	0
01_Alage	38_Desmodesmus_armatus	Dualen	0.19
01_Alage	38_Desmodesmus_armatus	I	3.96
01_Alage	38_Desmodesmus_armatus	L1	1.63
01_Alage	38_Desmodesmus_armatus	L2	0
01_Alage	38_Desmodesmus_armatus	Proto1	0
01_Alage	38_Desmodesmus_armatus	Proto2	0
01_Alage	38_Desmodesmus_armatus	R1	1.37
01_Alage	38_Desmodesmus_armatus	R2	0
01_Alage	38_Desmodesmus_armatus	RTE	0.49
01_Alage	38_Desmodesmus_armatus	Rex	0.04
01_Alage	38_Desmodesmus_armatus	Tad1	0
01_Alage	38_Desmodesmus_armatus	unknown	0
01_Alage	39_Scenedesmus	CR1	0
01_Alage	39_Scenedesmus	CRE	0
01_Alage	39_Scenedesmus	Dong	0
01_Alage	39_Scenedesmus	Dualen	0
01_Alage	39_Scenedesmus	I	8.52
01_Alage	39_Scenedesmus	L1	0.79
01_Alage	39_Scenedesmus	L2	0
01_Alage	39_Scenedesmus	Proto1	0
01_Alage	39_Scenedesmus	Proto2	0
01_Alage	39_Scenedesmus	R1	2.19
01_Alage	39_Scenedesmus	R2	0
01_Alage	39_Scenedesmus	RTE	0.01
01_Alage	39_Scenedesmus	Rex	0
01_Alage	39_Scenedesmus	Tad1	0
01_Alage	39_Scenedesmus	unknown	0.06
01_Alage	40_Scenedesmus_quadricauda	CR1	0
