Species_type	Species	Order	Stat
01_Alage	8_Micromonas	TRIM	0
01_Alage	8_Micromonas	unknown	0
01_Alage	9_Micromonas_commoda	Cassandra	0
01_Alage	9_Micromonas_commoda	Caulimovirus	0
01_Alage	9_Micromonas_commoda	Copia	0
01_Alage	9_Micromonas_commoda	ERV	0
01_Alage	9_Micromonas_commoda	ERV1	0
01_Alage	9_Micromonas_commoda	ERV4	0
01_Alage	9_Micromonas_commoda	ERVK	0
01_Alage	9_Micromonas_commoda	ERVL	0
01_Alage	9_Micromonas_commoda	Gypsy	0.01
01_Alage	9_Micromonas_commoda	Pao	0
01_Alage	9_Micromonas_commoda	TRIM	0
01_Alage	9_Micromonas_commoda	unknown	0
01_Alage	10_Micromonas_pusilla	Cassandra	0
01_Alage	10_Micromonas_pusilla	Caulimovirus	0
01_Alage	10_Micromonas_pusilla	Copia	0.02
01_Alage	10_Micromonas_pusilla	ERV	0
01_Alage	10_Micromonas_pusilla	ERV1	0
01_Alage	10_Micromonas_pusilla	ERV4	0
01_Alage	10_Micromonas_pusilla	ERVK	0
01_Alage	10_Micromonas_pusilla	ERVL	0
01_Alage	10_Micromonas_pusilla	Gypsy	0.02
01_Alage	10_Micromonas_pusilla	Pao	0
01_Alage	10_Micromonas_pusilla	TRIM	0
01_Alage	10_Micromonas_pusilla	unknown	0
01_Alage	11_Bathycoccus	Cassandra	0
01_Alage	11_Bathycoccus	Caulimovirus	0
01_Alage	11_Bathycoccus	Copia	0.28
01_Alage	11_Bathycoccus	ERV	0
01_Alage	11_Bathycoccus	ERV1	0
01_Alage	11_Bathycoccus	ERV4	0
01_Alage	11_Bathycoccus	ERVK	0
01_Alage	11_Bathycoccus	ERVL	0
01_Alage	11_Bathycoccus	Gypsy	0.05
01_Alage	11_Bathycoccus	Pao	0
01_Alage	11_Bathycoccus	TRIM	0
01_Alage	11_Bathycoccus	unknown	0
01_Alage	12_unclassified_Mamiellophyceae	Cassandra	0
01_Alage	12_unclassified_Mamiellophyceae	Caulimovirus	0
01_Alage	12_unclassified_Mamiellophyceae	Copia	0
01_Alage	12_unclassified_Mamiellophyceae	ERV	0
01_Alage	12_unclassified_Mamiellophyceae	ERV1	0
01_Alage	12_unclassified_Mamiellophyceae	ERV4	0
01_Alage	12_unclassified_Mamiellophyceae	ERVK	0
01_Alage	12_unclassified_Mamiellophyceae	ERVL	0
01_Alage	12_unclassified_Mamiellophyceae	Gypsy	0
01_Alage	12_unclassified_Mamiellophyceae	Pao	0
01_Alage	12_unclassified_Mamiellophyceae	TRIM	0
01_Alage	12_unclassified_Mamiellophyceae	unknown	0
01_Alage	13_Cymbomonas_tetramitiformis	Cassandra	0
01_Alage	13_Cymbomonas_tetramitiformis	Caulimovirus	0
01_Alage	13_Cymbomonas_tetramitiformis	Copia	0.74
01_Alage	13_Cymbomonas_tetramitiformis	ERV	0
01_Alage	13_Cymbomonas_tetramitiformis	ERV1	0
01_Alage	13_Cymbomonas_tetramitiformis	ERV4	0
01_Alage	13_Cymbomonas_tetramitiformis	ERVK	0
01_Alage	13_Cymbomonas_tetramitiformis	ERVL	0
01_Alage	13_Cymbomonas_tetramitiformis	Gypsy	1.22
01_Alage	13_Cymbomonas_tetramitiformis	Pao	0.05
01_Alage	13_Cymbomonas_tetramitiformis	TRIM	0
01_Alage	13_Cymbomonas_tetramitiformis	unknown	0
01_Alage	14_Chlamydomonas	Cassandra	0
01_Alage	14_Chlamydomonas	Caulimovirus	0
01_Alage	14_Chlamydomonas	Copia	0
01_Alage	14_Chlamydomonas	ERV	0
01_Alage	14_Chlamydomonas	ERV1	0
01_Alage	14_Chlamydomonas	ERV4	0
01_Alage	14_Chlamydomonas	ERVK	0
01_Alage	14_Chlamydomonas	ERVL	0
01_Alage	14_Chlamydomonas	Gypsy	0.04
01_Alage	14_Chlamydomonas	Pao	0
01_Alage	14_Chlamydomonas	TRIM	0
01_Alage	14_Chlamydomonas	unknown	0
01_Alage	15_Chlamydomonas_applanata	Cassandra	0
01_Alage	15_Chlamydomonas_applanata	Caulimovirus	0
01_Alage	15_Chlamydomonas_applanata	Copia	0.29
01_Alage	15_Chlamydomonas_applanata	ERV	0
01_Alage	15_Chlamydomonas_applanata	ERV1	0
01_Alage	15_Chlamydomonas_applanata	ERV4	0
01_Alage	15_Chlamydomonas_applanata	ERVK	0
01_Alage	15_Chlamydomonas_applanata	ERVL	0
01_Alage	15_Chlamydomonas_applanata	Gypsy	0.28
01_Alage	15_Chlamydomonas_applanata	Pao	0.06
01_Alage	15_Chlamydomonas_applanata	TRIM	0
01_Alage	15_Chlamydomonas_applanata	unknown	0
01_Alage	16_Chlamydomonas_asymmetrica	Cassandra	0
01_Alage	16_Chlamydomonas_asymmetrica	Caulimovirus	0
01_Alage	16_Chlamydomonas_asymmetrica	Copia	0.15
01_Alage	16_Chlamydomonas_asymmetrica	ERV	0
01_Alage	16_Chlamydomonas_asymmetrica	ERV1	0
01_Alage	16_Chlamydomonas_asymmetrica	ERV4	0
01_Alage	16_Chlamydomonas_asymmetrica	ERVK	0
01_Alage	16_Chlamydomonas_asymmetrica	ERVL	0
01_Alage	16_Chlamydomonas_asymmetrica	Gypsy	0.26
01_Alage	16_Chlamydomonas_asymmetrica	Pao	0.02
01_Alage	16_Chlamydomonas_asymmetrica	TRIM	0
01_Alage	16_Chlamydomonas_asymmetrica	unknown	0
01_Alage	17_Chlamydomonas_debaryana	Cassandra	0
01_Alage	17_Chlamydomonas_debaryana	Caulimovirus	0
01_Alage	17_Chlamydomonas_debaryana	Copia	0.04
01_Alage	17_Chlamydomonas_debaryana	ERV	0
01_Alage	17_Chlamydomonas_debaryana	ERV1	0
01_Alage	17_Chlamydomonas_debaryana	ERV4	0
01_Alage	17_Chlamydomonas_debaryana	ERVK	0
01_Alage	17_Chlamydomonas_debaryana	ERVL	0
01_Alage	17_Chlamydomonas_debaryana	Gypsy	0.53
01_Alage	17_Chlamydomonas_debaryana	Pao	0
01_Alage	17_Chlamydomonas_debaryana	TRIM	0.04
01_Alage	17_Chlamydomonas_debaryana	unknown	0
01_Alage	18_Chlamydomonas_eustigma	Cassandra	0
01_Alage	18_Chlamydomonas_eustigma	Caulimovirus	0
01_Alage	18_Chlamydomonas_eustigma	Copia	0.34
01_Alage	18_Chlamydomonas_eustigma	ERV	0
01_Alage	18_Chlamydomonas_eustigma	ERV1	0
01_Alage	18_Chlamydomonas_eustigma	ERV4	0
01_Alage	18_Chlamydomonas_eustigma	ERVK	0
01_Alage	18_Chlamydomonas_eustigma	ERVL	0
01_Alage	18_Chlamydomonas_eustigma	Gypsy	0.8
01_Alage	18_Chlamydomonas_eustigma	Pao	0
01_Alage	18_Chlamydomonas_eustigma	TRIM	0
01_Alage	18_Chlamydomonas_eustigma	unknown	0
01_Alage	19_Chlamydomonas_reinhardtii	Cassandra	0
01_Alage	19_Chlamydomonas_reinhardtii	Caulimovirus	0
01_Alage	19_Chlamydomonas_reinhardtii	Copia	0.09
01_Alage	19_Chlamydomonas_reinhardtii	ERV	0
01_Alage	19_Chlamydomonas_reinhardtii	ERV1	0
01_Alage	19_Chlamydomonas_reinhardtii	ERV4	0
01_Alage	19_Chlamydomonas_reinhardtii	ERVK	0
01_Alage	19_Chlamydomonas_reinhardtii	ERVL	0
01_Alage	19_Chlamydomonas_reinhardtii	Gypsy	0.28
01_Alage	19_Chlamydomonas_reinhardtii	Pao	0
01_Alage	19_Chlamydomonas_reinhardtii	TRIM	0.02
01_Alage	19_Chlamydomonas_reinhardtii	unknown	0
01_Alage	20_Chlamydomonas_sphaeroides	Cassandra	0
01_Alage	20_Chlamydomonas_sphaeroides	Caulimovirus	0
01_Alage	20_Chlamydomonas_sphaeroides	Copia	0.14
01_Alage	20_Chlamydomonas_sphaeroides	ERV	0
01_Alage	20_Chlamydomonas_sphaeroides	ERV1	0
01_Alage	20_Chlamydomonas_sphaeroides	ERV4	0
01_Alage	20_Chlamydomonas_sphaeroides	ERVK	0
01_Alage	20_Chlamydomonas_sphaeroides	ERVL	0
01_Alage	20_Chlamydomonas_sphaeroides	Gypsy	0.38
01_Alage	20_Chlamydomonas_sphaeroides	Pao	0.03
01_Alage	20_Chlamydomonas_sphaeroides	TRIM	0
01_Alage	20_Chlamydomonas_sphaeroides	unknown	0
01_Alage	21_Chloromonas	Cassandra	0
01_Alage	21_Chloromonas	Caulimovirus	0
01_Alage	21_Chloromonas	Copia	0.05
01_Alage	21_Chloromonas	ERV	0
01_Alage	21_Chloromonas	ERV1	0
01_Alage	21_Chloromonas	ERV4	0
01_Alage	21_Chloromonas	ERVK	0
01_Alage	21_Chloromonas	ERVL	0
01_Alage	21_Chloromonas	Gypsy	0.14
01_Alage	21_Chloromonas	Pao	0.02
01_Alage	21_Chloromonas	TRIM	0
01_Alage	21_Chloromonas	unknown	0
01_Alage	22_Eudorina	Cassandra	0
01_Alage	22_Eudorina	Caulimovirus	0
01_Alage	22_Eudorina	Copia	0.24
01_Alage	22_Eudorina	ERV	0
01_Alage	22_Eudorina	ERV1	0.26
01_Alage	22_Eudorina	ERV4	0.01
01_Alage	22_Eudorina	ERVK	0.01
01_Alage	22_Eudorina	ERVL	0
01_Alage	22_Eudorina	Gypsy	1.83
01_Alage	22_Eudorina	Pao	0.07
01_Alage	22_Eudorina	TRIM	0.03
01_Alage	22_Eudorina	unknown	0.03
01_Alage	23_Gonium_pectorale	Cassandra	0
01_Alage	23_Gonium_pectorale	Caulimovirus	0
01_Alage	23_Gonium_pectorale	Copia	0.03
01_Alage	23_Gonium_pectorale	ERV	0
01_Alage	23_Gonium_pectorale	ERV1	0.01
01_Alage	23_Gonium_pectorale	ERV4	0
01_Alage	23_Gonium_pectorale	ERVK	0
01_Alage	23_Gonium_pectorale	ERVL	0.01
01_Alage	23_Gonium_pectorale	Gypsy	0.54
01_Alage	23_Gonium_pectorale	Pao	0.02
01_Alage	23_Gonium_pectorale	TRIM	0.01
01_Alage	23_Gonium_pectorale	unknown	0
01_Alage	24_Volvox_carteri	Cassandra	0
01_Alage	24_Volvox_carteri	Caulimovirus	0
01_Alage	24_Volvox_carteri	Copia	1.19
01_Alage	24_Volvox_carteri	ERV	0
01_Alage	24_Volvox_carteri	ERV1	0.01
01_Alage	24_Volvox_carteri	ERV4	0
01_Alage	24_Volvox_carteri	ERVK	0.02
01_Alage	24_Volvox_carteri	ERVL	0
01_Alage	24_Volvox_carteri	Gypsy	2.55
01_Alage	24_Volvox_carteri	Pao	0
01_Alage	24_Volvox_carteri	TRIM	0.04
01_Alage	24_Volvox_carteri	unknown	0
01_Alage	25_Yamagishiella_unicocca	Cassandra	0
01_Alage	25_Yamagishiella_unicocca	Caulimovirus	0
01_Alage	25_Yamagishiella_unicocca	Copia	0.44
01_Alage	25_Yamagishiella_unicocca	ERV	0
01_Alage	25_Yamagishiella_unicocca	ERV1	0
01_Alage	25_Yamagishiella_unicocca	ERV4	0
01_Alage	25_Yamagishiella_unicocca	ERVK	0
01_Alage	25_Yamagishiella_unicocca	ERVL	0
01_Alage	25_Yamagishiella_unicocca	Gypsy	2.84
01_Alage	25_Yamagishiella_unicocca	Pao	0.02
01_Alage	25_Yamagishiella_unicocca	TRIM	0
01_Alage	25_Yamagishiella_unicocca	unknown	0.08
01_Alage	26_Haematococcus	Cassandra	0
01_Alage	26_Haematococcus	Caulimovirus	0
01_Alage	26_Haematococcus	Copia	0.14
01_Alage	26_Haematococcus	ERV	0
01_Alage	26_Haematococcus	ERV1	0
01_Alage	26_Haematococcus	ERV4	0
01_Alage	26_Haematococcus	ERVK	0
01_Alage	26_Haematococcus	ERVL	0
01_Alage	26_Haematococcus	Gypsy	0.17
01_Alage	26_Haematococcus	Pao	0
01_Alage	26_Haematococcus	TRIM	0
01_Alage	26_Haematococcus	unknown	0
01_Alage	27_Haematococcus_lacustris	Cassandra	0
01_Alage	27_Haematococcus_lacustris	Caulimovirus	0
01_Alage	27_Haematococcus_lacustris	Copia	0.96
01_Alage	27_Haematococcus_lacustris	ERV	0
01_Alage	27_Haematococcus_lacustris	ERV1	0.07
01_Alage	27_Haematococcus_lacustris	ERV4	0
01_Alage	27_Haematococcus_lacustris	ERVK	0.02
01_Alage	27_Haematococcus_lacustris	ERVL	0.01
01_Alage	27_Haematococcus_lacustris	Gypsy	3.08
01_Alage	27_Haematococcus_lacustris	Pao	0.17
01_Alage	27_Haematococcus_lacustris	TRIM	0
01_Alage	27_Haematococcus_lacustris	unknown	0
01_Alage	29_Characiochloris	Cassandra	0
01_Alage	29_Characiochloris	Caulimovirus	0
01_Alage	29_Characiochloris	Copia	0.04
01_Alage	29_Characiochloris	ERV	0
01_Alage	29_Characiochloris	ERV1	0
01_Alage	29_Characiochloris	ERV4	0
01_Alage	29_Characiochloris	ERVK	0
01_Alage	29_Characiochloris	ERVL	0
01_Alage	29_Characiochloris	Gypsy	0.13
01_Alage	29_Characiochloris	Pao	0
01_Alage	29_Characiochloris	TRIM	0
01_Alage	29_Characiochloris	unknown	0
01_Alage	30_Dunaliella	Cassandra	0
01_Alage	30_Dunaliella	Caulimovirus	0
01_Alage	30_Dunaliella	Copia	0.07
01_Alage	30_Dunaliella	ERV	0
01_Alage	30_Dunaliella	ERV1	0
01_Alage	30_Dunaliella	ERV4	0
01_Alage	30_Dunaliella	ERVK	0
01_Alage	30_Dunaliella	ERVL	0
01_Alage	30_Dunaliella	Gypsy	0.1
01_Alage	30_Dunaliella	Pao	0
01_Alage	30_Dunaliella	TRIM	0
01_Alage	30_Dunaliella	unknown	0
01_Alage	31_Dunaliella_salina	Cassandra	0
01_Alage	31_Dunaliella_salina	Caulimovirus	0
01_Alage	31_Dunaliella_salina	Copia	0.43
01_Alage	31_Dunaliella_salina	ERV	0
01_Alage	31_Dunaliella_salina	ERV1	0
01_Alage	31_Dunaliella_salina	ERV4	0
01_Alage	31_Dunaliella_salina	ERVK	0
01_Alage	31_Dunaliella_salina	ERVL	0
01_Alage	31_Dunaliella_salina	Gypsy	1.22
01_Alage	31_Dunaliella_salina	Pao	0.02
01_Alage	31_Dunaliella_salina	TRIM	0
01_Alage	31_Dunaliella_salina	unknown	0.01
01_Alage	32_Tetrabaena_socialis	Cassandra	0
01_Alage	32_Tetrabaena_socialis	Caulimovirus	0
01_Alage	32_Tetrabaena_socialis	Copia	0
01_Alage	32_Tetrabaena_socialis	ERV	0
01_Alage	32_Tetrabaena_socialis	ERV1	0
01_Alage	32_Tetrabaena_socialis	ERV4	0
01_Alage	32_Tetrabaena_socialis	ERVK	0
01_Alage	32_Tetrabaena_socialis	ERVL	0
01_Alage	32_Tetrabaena_socialis	Gypsy	0.27
01_Alage	32_Tetrabaena_socialis	Pao	0
01_Alage	32_Tetrabaena_socialis	TRIM	0
01_Alage	32_Tetrabaena_socialis	unknown	0
01_Alage	33_Mychonastes_homosphaera	Cassandra	0
01_Alage	33_Mychonastes_homosphaera	Caulimovirus	0
01_Alage	33_Mychonastes_homosphaera	Copia	0
01_Alage	33_Mychonastes_homosphaera	ERV	0
01_Alage	33_Mychonastes_homosphaera	ERV1	0
01_Alage	33_Mychonastes_homosphaera	ERV4	0
01_Alage	33_Mychonastes_homosphaera	ERVK	0
01_Alage	33_Mychonastes_homosphaera	ERVL	0
01_Alage	33_Mychonastes_homosphaera	Gypsy	0.89
01_Alage	33_Mychonastes_homosphaera	Pao	0
01_Alage	33_Mychonastes_homosphaera	TRIM	0
01_Alage	33_Mychonastes_homosphaera	unknown	0
01_Alage	34_Messastrum_gracile	Cassandra	0
01_Alage	34_Messastrum_gracile	Caulimovirus	0
01_Alage	34_Messastrum_gracile	Copia	0.12
01_Alage	34_Messastrum_gracile	ERV	0
01_Alage	34_Messastrum_gracile	ERV1	0
01_Alage	34_Messastrum_gracile	ERV4	0
01_Alage	34_Messastrum_gracile	ERVK	0
01_Alage	34_Messastrum_gracile	ERVL	0
01_Alage	34_Messastrum_gracile	Gypsy	0
01_Alage	34_Messastrum_gracile	Pao	0
01_Alage	34_Messastrum_gracile	TRIM	0
01_Alage	34_Messastrum_gracile	unknown	0
01_Alage	35_Monoraphidium	Cassandra	0
01_Alage	35_Monoraphidium	Caulimovirus	0
01_Alage	35_Monoraphidium	Copia	0.03
01_Alage	35_Monoraphidium	ERV	0
01_Alage	35_Monoraphidium	ERV1	0.04
01_Alage	35_Monoraphidium	ERV4	0
01_Alage	35_Monoraphidium	ERVK	0
01_Alage	35_Monoraphidium	ERVL	0
01_Alage	35_Monoraphidium	Gypsy	2.42
01_Alage	35_Monoraphidium	Pao	0.04
01_Alage	35_Monoraphidium	TRIM	0
01_Alage	35_Monoraphidium	unknown	0
01_Alage	36_Monoraphidium_neglectum	Cassandra	0
01_Alage	36_Monoraphidium_neglectum	Caulimovirus	0
01_Alage	36_Monoraphidium_neglectum	Copia	0
01_Alage	36_Monoraphidium_neglectum	ERV	0
01_Alage	36_Monoraphidium_neglectum	ERV1	0
01_Alage	36_Monoraphidium_neglectum	ERV4	0
01_Alage	36_Monoraphidium_neglectum	ERVK	0
01_Alage	36_Monoraphidium_neglectum	ERVL	0
01_Alage	36_Monoraphidium_neglectum	Gypsy	0.01
01_Alage	36_Monoraphidium_neglectum	Pao	0
01_Alage	36_Monoraphidium_neglectum	TRIM	0
01_Alage	36_Monoraphidium_neglectum	unknown	0
01_Alage	37_Raphidocelis_subcapitata	Cassandra	0
01_Alage	37_Raphidocelis_subcapitata	Caulimovirus	0
01_Alage	37_Raphidocelis_subcapitata	Copia	0
01_Alage	37_Raphidocelis_subcapitata	ERV	0
01_Alage	37_Raphidocelis_subcapitata	ERV1	0
01_Alage	37_Raphidocelis_subcapitata	ERV4	0
01_Alage	37_Raphidocelis_subcapitata	ERVK	0
01_Alage	37_Raphidocelis_subcapitata	ERVL	0
01_Alage	37_Raphidocelis_subcapitata	Gypsy	0.07
01_Alage	37_Raphidocelis_subcapitata	Pao	0
01_Alage	37_Raphidocelis_subcapitata	TRIM	0
01_Alage	37_Raphidocelis_subcapitata	unknown	0
01_Alage	38_Desmodesmus_armatus	Cassandra	0
01_Alage	38_Desmodesmus_armatus	Caulimovirus	0
01_Alage	38_Desmodesmus_armatus	Copia	0.22
01_Alage	38_Desmodesmus_armatus	ERV	0
01_Alage	38_Desmodesmus_armatus	ERV1	0
01_Alage	38_Desmodesmus_armatus	ERV4	0
01_Alage	38_Desmodesmus_armatus	ERVK	0
01_Alage	38_Desmodesmus_armatus	ERVL	0
01_Alage	38_Desmodesmus_armatus	Gypsy	1.09
01_Alage	38_Desmodesmus_armatus	Pao	0.01
01_Alage	38_Desmodesmus_armatus	TRIM	0
01_Alage	38_Desmodesmus_armatus	unknown	0
01_Alage	39_Scenedesmus	Cassandra	0
01_Alage	39_Scenedesmus	Caulimovirus	0
01_Alage	39_Scenedesmus	Copia	0.02
01_Alage	39_Scenedesmus	ERV	0
01_Alage	39_Scenedesmus	ERV1	0
01_Alage	39_Scenedesmus	ERV4	0
01_Alage	39_Scenedesmus	ERVK	0.01
01_Alage	39_Scenedesmus	ERVL	0
01_Alage	39_Scenedesmus	Gypsy	2.19
01_Alage	39_Scenedesmus	Pao	0.01
01_Alage	39_Scenedesmus	TRIM	0
01_Alage	39_Scenedesmus	unknown	0
01_Alage	40_Scenedesmus_quadricauda	Cassandra	0
01_Alage	40_Scenedesmus_quadricauda	Caulimovirus	0
01_Alage	40_Scenedesmus_quadricauda	Copia	0.01
01_Alage	40_Scenedesmus_quadricauda	ERV	0
01_Alage	40_Scenedesmus_quadricauda	ERV1	0
01_Alage	40_Scenedesmus_quadricauda	ERV4	0
01_Alage	40_Scenedesmus_quadricauda	ERVK	0
01_Alage	40_Scenedesmus_quadricauda	ERVL	0
01_Alage	40_Scenedesmus_quadricauda	Gypsy	0
01_Alage	40_Scenedesmus_quadricauda	Pao	0
01_Alage	40_Scenedesmus_quadricauda	TRIM	0
01_Alage	40_Scenedesmus_quadricauda	unknown	0
01_Alage	41_Scenedesmus_vacuolatus	Cassandra	0
01_Alage	41_Scenedesmus_vacuolatus	Caulimovirus	0
01_Alage	41_Scenedesmus_vacuolatus	Copia	0.03
01_Alage	41_Scenedesmus_vacuolatus	ERV	0
01_Alage	41_Scenedesmus_vacuolatus	ERV1	0
01_Alage	41_Scenedesmus_vacuolatus	ERV4	0
01_Alage	41_Scenedesmus_vacuolatus	ERVK	0
01_Alage	41_Scenedesmus_vacuolatus	ERVL	0
01_Alage	41_Scenedesmus_vacuolatus	Gypsy	1.31
01_Alage	41_Scenedesmus_vacuolatus	Pao	0
01_Alage	41_Scenedesmus_vacuolatus	TRIM	0
01_Alage	41_Scenedesmus_vacuolatus	unknown	0
01_Alage	42_Coelastrella	Cassandra	0
01_Alage	42_Coelastrella	Caulimovirus	0
01_Alage	42_Coelastrella	Copia	0.13
01_Alage	42_Coelastrella	ERV	0
01_Alage	42_Coelastrella	ERV1	0
01_Alage	42_Coelastrella	ERV4	0
01_Alage	42_Coelastrella	ERVK	0
01_Alage	42_Coelastrella	ERVL	0
01_Alage	42_Coelastrella	Gypsy	0.43
01_Alage	42_Coelastrella	Pao	0
01_Alage	42_Coelastrella	TRIM	0
01_Alage	42_Coelastrella	unknown	0
01_Alage	43_Tetradesmus_obliquus	Cassandra	0
01_Alage	43_Tetradesmus_obliquus	Caulimovirus	0
01_Alage	43_Tetradesmus_obliquus	Copia	0.17
01_Alage	43_Tetradesmus_obliquus	ERV	0
01_Alage	43_Tetradesmus_obliquus	ERV1	0.03
01_Alage	43_Tetradesmus_obliquus	ERV4	0
01_Alage	43_Tetradesmus_obliquus	ERVK	0
01_Alage	43_Tetradesmus_obliquus	ERVL	0
01_Alage	43_Tetradesmus_obliquus	Gypsy	0.43
01_Alage	43_Tetradesmus_obliquus	Pao	0.06
01_Alage	43_Tetradesmus_obliquus	TRIM	0
01_Alage	43_Tetradesmus_obliquus	unknown	0.05
01_Alage	44_Tetraselmis_striata	Cassandra	0
01_Alage	44_Tetraselmis_striata	Caulimovirus	0
01_Alage	44_Tetraselmis_striata	Copia	1.89
01_Alage	44_Tetraselmis_striata	ERV	0
01_Alage	44_Tetraselmis_striata	ERV1	0.08
01_Alage	44_Tetraselmis_striata	ERV4	0
01_Alage	44_Tetraselmis_striata	ERVK	0.05
01_Alage	44_Tetraselmis_striata	ERVL	0
01_Alage	44_Tetraselmis_striata	Gypsy	3.55
01_Alage	44_Tetraselmis_striata	Pao	0.07
01_Alage	44_Tetraselmis_striata	TRIM	0
01_Alage	44_Tetraselmis_striata	unknown	0.12
01_Alage	45_Picocystis	Cassandra	0
01_Alage	45_Picocystis	Caulimovirus	0
01_Alage	45_Picocystis	Copia	4.98
01_Alage	45_Picocystis	ERV	0
01_Alage	45_Picocystis	ERV1	0
01_Alage	45_Picocystis	ERV4	0
01_Alage	45_Picocystis	ERVK	0.11
01_Alage	45_Picocystis	ERVL	0
01_Alage	45_Picocystis	Gypsy	7.07
01_Alage	45_Picocystis	Pao	0.06
01_Alage	45_Picocystis	TRIM	0
01_Alage	45_Picocystis	unknown	0
01_Alage	46_Ulva_mutabilis	Cassandra	0
01_Alage	46_Ulva_mutabilis	Caulimovirus	0
01_Alage	46_Ulva_mutabilis	Copia	13.63
01_Alage	46_Ulva_mutabilis	ERV	0
01_Alage	46_Ulva_mutabilis	ERV1	0
01_Alage	46_Ulva_mutabilis	ERV4	0
01_Alage	46_Ulva_mutabilis	ERVK	0
01_Alage	46_Ulva_mutabilis	ERVL	0.03
01_Alage	46_Ulva_mutabilis	Gypsy	2.28
01_Alage	46_Ulva_mutabilis	Pao	0.19
01_Alage	46_Ulva_mutabilis	TRIM	0
01_Alage	46_Ulva_mutabilis	unknown	0
01_Alage	47_Ulva_prolifera	Cassandra	0
01_Alage	47_Ulva_prolifera	Caulimovirus	0
01_Alage	47_Ulva_prolifera	Copia	3.93
01_Alage	47_Ulva_prolifera	ERV	0
